,id,type
1141,FUN_037847,gene
1142,FUN_036757,gene
1143,FUN_036923,gene
1144,FUN_036977,gene
1145,FUN_036979,gene
1146,FUN_036980,gene
1147,FUN_037049,gene
1148,FUN_037083,gene
1149,FUN_037106,gene
1150,FUN_037145,gene
1151,FUN_037208,gene
1152,FUN_037249,gene
1153,FUN_037293,gene
1154,FUN_037306,gene
1155,FUN_037324,gene
1156,FUN_037377,gene
1157,FUN_038784,gene
1158,FUN_038891,gene
1159,FUN_038892,gene
1160,FUN_037996,gene
1161,FUN_038056,gene
1162,FUN_038086,gene
1163,FUN_038116,gene
1164,FUN_038160,gene
1165,FUN_038204,gene
1166,FUN_037910,gene
1167,FUN_038256,gene
1168,FUN_038257,gene
1169,FUN_038265,gene
1170,FUN_037917,gene
1171,FUN_038340,gene
1172,FUN_038389,gene
1173,FUN_038415,gene
1174,FUN_038431,gene
1175,FUN_038456,gene
1176,FUN_038497,gene
1177,FUN_038614,gene
1178,FUN_038645,gene
1179,FUN_038665,gene
1180,FUN_038671,gene
1181,FUN_039275,gene
1182,FUN_039402,gene
1183,FUN_039420,gene
1184,FUN_039357,gene
1185,FUN_039363,gene
1186,FUN_039380,gene
1187,FUN_039860,gene
1188,FUN_039878,gene
1189,FUN_039782,gene
1190,FUN_039882,gene
1191,FUN_040905,gene
1192,FUN_039924,gene
1193,FUN_039948,gene
1194,FUN_039982,gene
1195,FUN_040018,gene
1196,FUN_040032,gene
1197,FUN_040050,gene
1198,FUN_040053,gene
1199,FUN_040094,gene
1200,FUN_040097,gene
1201,FUN_040206,gene
1202,FUN_040235,gene
1203,FUN_039778,gene
1204,FUN_040301,gene
1205,FUN_040420,gene
1206,FUN_040973,gene
1207,FUN_040987,gene
1208,FUN_041409,gene
1209,FUN_041478,gene
1210,FUN_041496,gene
1211,FUN_041522,gene
1212,FUN_041639,gene
1213,FUN_041650,gene
1214,FUN_041698,gene
1215,FUN_041711,gene
1216,FUN_041720,gene
1217,FUN_041737,gene
1218,FUN_041835,gene
1219,FUN_041837,gene
1220,FUN_041850,gene
1221,FUN_041897,gene
1222,FUN_041964,gene
1223,FUN_041965,gene
1224,FUN_041970,gene
1225,FUN_041980,gene
1226,FUN_042012,gene
1227,FUN_042175,gene
1228,FUN_042238,gene
1229,FUN_042128,gene
1230,FUN_042129,gene
1231,FUN_042666,gene
1232,FUN_042668,gene
1233,FUN_042671,gene
1234,FUN_043583,gene
1235,FUN_043008,gene
1236,FUN_043031,gene
1237,FUN_042811,gene
1238,FUN_043089,gene
1239,FUN_043131,gene
1240,FUN_043144,gene
1241,FUN_043147,gene
1242,FUN_043171,gene
1243,FUN_043176,gene
1244,FUN_043323,gene
1245,FUN_043354,gene
1246,FUN_042838,gene
1247,FUN_043369,gene
1248,FUN_043384,gene
1249,FUN_043386,gene
1250,FUN_042842,gene
1251,FUN_043392,gene
1252,FUN_043447,gene
1253,FUN_043509,gene
1254,FUN_043529,gene
1255,FUN_043835,gene
1256,FUN_044274,gene
1257,FUN_001548,gene
1258,FUN_002203,gene
1259,FUN_000951,gene
1260,FUN_001055,gene
1261,FUN_004323,gene
1262,FUN_004485,gene
1263,FUN_004661,gene
1264,FUN_004920,gene
1265,FUN_006494,gene
1266,FUN_006820,gene
1267,FUN_005920,gene
1268,FUN_008372,gene
1269,FUN_008411,gene
1270,FUN_008461,gene
1271,FUN_008659,gene
1272,FUN_009692,gene
1273,FUN_009197,gene
1274,FUN_009205,gene
1275,FUN_009358,gene
1276,FUN_009581,gene
1277,FUN_009611,gene
1278,FUN_010234,gene
1279,FUN_010538,gene
1280,FUN_010782,gene
1281,FUN_015284,gene
1282,FUN_016208,gene
1283,FUN_016179,gene
1284,FUN_016246,gene
1285,FUN_016892,gene
1286,FUN_018493,gene
1287,FUN_019469,gene
1288,FUN_020815,gene
1289,FUN_024249,gene
1290,FUN_024286,gene
1291,FUN_024332,gene
1292,FUN_025975,gene
1293,FUN_026215,gene
1294,FUN_026396,gene
1295,FUN_028042,gene
1296,FUN_028357,gene
1297,FUN_028362,gene
1298,FUN_028382,gene
1299,FUN_027731,gene
1300,FUN_029093,gene
1301,FUN_029307,gene
1302,FUN_032460,gene
1303,FUN_032955,gene
1304,FUN_029680,gene
1305,FUN_029840,gene
1306,FUN_034068,gene
1307,FUN_035188,gene
1308,FUN_035512,gene
1309,FUN_035544,gene
1310,FUN_039206,gene
1311,FUN_037902,gene
1312,FUN_037903,gene
1313,FUN_037908,gene
1314,FUN_038244,gene
1315,FUN_039381,gene
1316,FUN_039792,gene
1317,FUN_039976,gene
1318,FUN_039804,gene
1319,FUN_040139,gene
1320,FUN_041775,gene
1321,FUN_041801,gene
1322,FUN_041254,gene
1323,FUN_042476,gene
1324,FUN_043067,gene
1325,FUN_043463,gene
1326,FUN_044016,gene
1327,FUN_001295,gene
1328,FUN_006071,gene
1329,FUN_008412,gene
1330,FUN_007830,gene
1331,FUN_008006,gene
1332,FUN_009101,gene
1333,FUN_009111,gene
1334,FUN_009187,gene
1335,FUN_009206,gene
1336,FUN_009207,gene
1337,FUN_009234,gene
1338,FUN_015720,gene
1339,FUN_021178,gene
1340,FUN_023297,gene
1341,FUN_023553,gene
1342,FUN_024257,gene
1343,FUN_024509,gene
1344,FUN_026564,gene
1345,FUN_025952,gene
1346,FUN_028632,gene
1347,FUN_031246,gene
1348,FUN_032487,gene
1349,FUN_032813,gene
1350,FUN_033858,gene
1351,FUN_037080,gene
1352,FUN_037334,gene
1353,FUN_038750,gene
1354,FUN_038100,gene
1355,FUN_038548,gene
1356,FUN_040659,gene
1357,FUN_001247,gene
1358,FUN_001442,gene
1359,FUN_001444,gene
1360,FUN_001828,gene
1361,FUN_001835,gene
1362,FUN_001932,gene
1363,FUN_000971,gene
1364,FUN_000268,gene
1365,FUN_000269,gene
1366,FUN_000274,gene
1367,FUN_003933,gene
1368,FUN_004021,gene
1369,FUN_004026,gene
1370,FUN_004244,gene
1371,FUN_004824,gene
1372,FUN_003209,gene
1373,FUN_006541,gene
1374,FUN_006836,gene
1375,FUN_007104,gene
1376,FUN_008636,gene
1377,FUN_008797,gene
1378,FUN_007916,gene
1379,FUN_008072,gene
1380,FUN_008102,gene
1381,FUN_010966,gene
1382,FUN_012626,gene
1383,FUN_013137,gene
1384,FUN_012269,gene
1385,FUN_015425,gene
1386,FUN_014717,gene
1387,FUN_015015,gene
1388,FUN_015248,gene
1389,FUN_015253,gene
1390,FUN_015381,gene
1391,FUN_015384,gene
1392,FUN_016149,gene
1393,FUN_017237,gene
1394,FUN_016380,gene
1395,FUN_016667,gene
1396,FUN_017845,gene
1397,FUN_018759,gene
1398,FUN_019148,gene
1399,FUN_017985,gene
1400,FUN_022787,gene
1401,FUN_022246,gene
1402,FUN_022319,gene
1403,FUN_022924,gene
1404,FUN_023348,gene
1405,FUN_026581,gene
1406,FUN_027278,gene
1407,FUN_029200,gene
1408,FUN_030682,gene
1409,FUN_030707,gene
1410,FUN_031011,gene
1411,FUN_029471,gene
1412,FUN_031695,gene
1413,FUN_032327,gene
1414,FUN_032636,gene
1415,FUN_032998,gene
1416,FUN_033000,gene
1417,FUN_033113,gene
1418,FUN_033978,gene
1419,FUN_035873,gene
1420,FUN_034793,gene
1421,FUN_034988,gene
1422,FUN_035547,gene
1423,FUN_037465,gene
1424,FUN_037522,gene
1425,FUN_036742,gene
1426,FUN_037800,gene
1427,FUN_036887,gene
1428,FUN_038406,gene
1429,FUN_040158,gene
1430,FUN_040162,gene
1431,FUN_040166,gene
1432,FUN_041416,gene
1433,FUN_041785,gene
1434,FUN_041789,gene
1435,FUN_043356,gene
1436,FUN_043760,gene
1437,FUN_003430,gene
1438,FUN_002508,gene
1439,FUN_002585,gene
1440,FUN_006551,gene
1441,FUN_013606,gene
1442,FUN_014791,gene
1443,FUN_019180,gene
1444,FUN_018026,gene
1445,FUN_026225,gene
1446,FUN_026290,gene
1447,FUN_028335,gene
1448,FUN_028594,gene
1449,FUN_031896,gene
1450,FUN_032550,gene
1451,FUN_033879,gene
1452,FUN_034288,gene
1453,FUN_041417,gene
1454,FUN_041972,gene
1455,FUN_000079,gene
1456,FUN_002092,gene
1457,FUN_000535,gene
1458,FUN_000984,gene
1459,FUN_000987,gene
1460,FUN_004028,gene
1461,FUN_004869,gene
1462,FUN_005218,gene
1463,FUN_002878,gene
1464,FUN_002902,gene
1465,FUN_006470,gene
1466,FUN_006489,gene
1467,FUN_006645,gene
1468,FUN_006673,gene
1469,FUN_007189,gene
1470,FUN_007192,gene
1471,FUN_005720,gene
1472,FUN_006067,gene
1473,FUN_006261,gene
1474,FUN_008561,gene
1475,FUN_007738,gene
1476,FUN_007748,gene
1477,FUN_007777,gene
1478,FUN_007949,gene
1479,FUN_007951,gene
1480,FUN_009712,gene
1481,FUN_010042,gene
1482,FUN_009191,gene
1483,FUN_009446,gene
1484,FUN_009538,gene
1485,FUN_009638,gene
1486,FUN_012677,gene
1487,FUN_013342,gene
1488,FUN_013451,gene
1489,FUN_013457,gene
1490,FUN_011695,gene
1491,FUN_011902,gene
1492,FUN_013949,gene
1493,FUN_014044,gene
1494,FUN_014272,gene
1495,FUN_011714,gene
1496,FUN_011739,gene
1497,FUN_012391,gene
1498,FUN_014606,gene
1499,FUN_014792,gene
1500,FUN_015184,gene
1501,FUN_015290,gene
1502,FUN_016118,gene
1503,FUN_016033,gene
1504,FUN_017851,gene
1505,FUN_018870,gene
1506,FUN_017957,gene
1507,FUN_018453,gene
1508,FUN_018483,gene
1509,FUN_019579,gene
1510,FUN_022059,gene
1511,FUN_022299,gene
1512,FUN_022938,gene
1513,FUN_023074,gene
1514,FUN_023470,gene
1515,FUN_023589,gene
1516,FUN_024025,gene
1517,FUN_024274,gene
1518,FUN_024281,gene
1519,FUN_024316,gene
1520,FUN_025482,gene
1521,FUN_025831,gene
1522,FUN_025870,gene
1523,FUN_026903,gene
1524,FUN_026972,gene
1525,FUN_025897,gene
1526,FUN_025926,gene
1527,FUN_026039,gene
1528,FUN_026042,gene
1529,FUN_026127,gene
1530,FUN_026240,gene
1531,FUN_027105,gene
1532,FUN_027292,gene
1533,FUN_027356,gene
1534,FUN_027486,gene
1535,FUN_027504,gene
1536,FUN_027609,gene
1537,FUN_028788,gene
1538,FUN_030871,gene
1539,FUN_031232,gene
1540,FUN_031252,gene
1541,FUN_031412,gene
1542,FUN_031882,gene
1543,FUN_032211,gene
1544,FUN_032791,gene
1545,FUN_033129,gene
1546,FUN_029321,gene
1547,FUN_033886,gene
1548,FUN_033683,gene
1549,FUN_034249,gene
1550,FUN_034909,gene
1551,FUN_035027,gene
1552,FUN_035045,gene
1553,FUN_035190,gene
1554,FUN_035300,gene
1555,FUN_035455,gene
1556,FUN_036826,gene
1557,FUN_037212,gene
1558,FUN_038747,gene
1559,FUN_038836,gene
1560,FUN_039220,gene
1561,FUN_037896,gene
1562,FUN_038110,gene
1563,FUN_037918,gene
1564,FUN_038603,gene
1565,FUN_039412,gene
1566,FUN_040997,gene
1567,FUN_041488,gene
1568,FUN_041764,gene
1569,FUN_042604,gene
1570,FUN_042581,gene
1571,FUN_042656,gene
1572,FUN_043022,gene
1573,FUN_043244,gene
1574,FUN_043451,gene
1575,FUN_001553,gene
1576,FUN_001671,gene
1577,FUN_001940,gene
1578,FUN_000489,gene
1579,FUN_000533,gene
1580,FUN_000534,gene
1581,FUN_000607,gene
1582,FUN_000857,gene
1583,FUN_001207,gene
1584,FUN_003849,gene
1585,FUN_004079,gene
1586,FUN_004083,gene
1587,FUN_004248,gene
1588,FUN_004365,gene
1589,FUN_004421,gene
1590,FUN_004447,gene
1591,FUN_004464,gene
1592,FUN_004866,gene
1593,FUN_005352,gene
1594,FUN_002351,gene
1595,FUN_002935,gene
1596,FUN_006439,gene
1597,FUN_006740,gene
1598,FUN_007008,gene
1599,FUN_006192,gene
1600,FUN_006196,gene
1601,FUN_006207,gene
1602,FUN_006220,gene
1603,FUN_008314,gene
1604,FUN_007775,gene
1605,FUN_007841,gene
1606,FUN_007871,gene
1607,FUN_008111,gene
1608,FUN_009019,gene
1609,FUN_008909,gene
1610,FUN_009363,gene
1611,FUN_010675,gene
1612,FUN_010940,gene
1613,FUN_011283,gene
1614,FUN_012578,gene
1615,FUN_012676,gene
1616,FUN_012702,gene
1617,FUN_012752,gene
1618,FUN_012767,gene
1619,FUN_012969,gene
1620,FUN_012973,gene
1621,FUN_013094,gene
1622,FUN_013392,gene
1623,FUN_013393,gene
1624,FUN_013458,gene
1625,FUN_011922,gene
1626,FUN_011981,gene
1627,FUN_011709,gene
1628,FUN_012138,gene
1629,FUN_012531,gene
1630,FUN_014599,gene
1631,FUN_014661,gene
1632,FUN_014796,gene
1633,FUN_014483,gene
1634,FUN_015233,gene
1635,FUN_015317,gene
1636,FUN_016357,gene
1637,FUN_016385,gene
1638,FUN_016614,gene
1639,FUN_016648,gene
1640,FUN_016658,gene
1641,FUN_016744,gene
1642,FUN_018137,gene
1643,FUN_017807,gene
1644,FUN_018428,gene
1645,FUN_022596,gene
1646,FUN_022606,gene
1647,FUN_022613,gene
1648,FUN_022104,gene
1649,FUN_022282,gene
1650,FUN_022340,gene
1651,FUN_022403,gene
1652,FUN_022481,gene
1653,FUN_023670,gene
1654,FUN_022804,gene
1655,FUN_023033,gene
1656,FUN_023134,gene
1657,FUN_023178,gene
1658,FUN_023198,gene
1659,FUN_023350,gene
1660,FUN_023494,gene
1661,FUN_023535,gene
1662,FUN_024348,gene
1663,FUN_024443,gene
1664,FUN_024453,gene
1665,FUN_025689,gene
1666,FUN_025838,gene
1667,FUN_026077,gene
1668,FUN_026162,gene
1669,FUN_026199,gene
1670,FUN_025814,gene
1671,FUN_027849,gene
1672,FUN_027982,gene
1673,FUN_028447,gene
1674,FUN_028470,gene
1675,FUN_027736,gene
1676,FUN_029207,gene
1677,FUN_029241,gene
1678,FUN_030656,gene
1679,FUN_031085,gene
1680,FUN_031092,gene
1681,FUN_031497,gene
1682,FUN_031521,gene
1683,FUN_031590,gene
1684,FUN_031738,gene
1685,FUN_031789,gene
1686,FUN_031901,gene
1687,FUN_032026,gene
1688,FUN_032027,gene
1689,FUN_032191,gene
1690,FUN_032350,gene
1691,FUN_032456,gene
1692,FUN_032535,gene
1693,FUN_032607,gene
1694,FUN_032610,gene
1695,FUN_032653,gene
1696,FUN_032754,gene
1697,FUN_032994,gene
1698,FUN_029639,gene
1699,FUN_029330,gene
1700,FUN_034724,gene
1701,FUN_033917,gene
1702,FUN_034163,gene
1703,FUN_034267,gene
1704,FUN_034306,gene
1705,FUN_034387,gene
1706,FUN_034388,gene
1707,FUN_035719,gene
1708,FUN_035819,gene
1709,FUN_035829,gene
1710,FUN_035011,gene
1711,FUN_035130,gene
1712,FUN_035346,gene
1713,FUN_034845,gene
1714,FUN_035465,gene
1715,FUN_035527,gene
1716,FUN_037445,gene
1717,FUN_037586,gene
1718,FUN_037698,gene
1719,FUN_037747,gene
1720,FUN_037859,gene
1721,FUN_037070,gene
1722,FUN_037076,gene
1723,FUN_038733,gene
1724,FUN_038078,gene
1725,FUN_038164,gene
1726,FUN_038247,gene
1727,FUN_038313,gene
1728,FUN_038349,gene
1729,FUN_038391,gene
1730,FUN_037944,gene
1731,FUN_038457,gene
1732,FUN_040615,gene
1733,FUN_040004,gene
1734,FUN_040299,gene
1735,FUN_040402,gene
1736,FUN_042037,gene
1737,FUN_041734,gene
1738,FUN_041872,gene
1739,FUN_042327,gene
1740,FUN_043289,gene
1741,FUN_043311,gene
1742,FUN_043348,gene
1743,FUN_043568,gene
1744,FUN_043774,gene
1745,FUN_000288,gene
1746,FUN_001354,gene
1747,FUN_000300,gene
1748,FUN_001587,gene
1749,FUN_001605,gene
1750,FUN_001784,gene
1751,FUN_000195,gene
1752,FUN_001848,gene
1753,FUN_001947,gene
1754,FUN_000397,gene
1755,FUN_000404,gene
1756,FUN_000440,gene
1757,FUN_000499,gene
1758,FUN_000604,gene
1759,FUN_000899,gene
1760,FUN_000944,gene
1761,FUN_000238,gene
1762,FUN_001012,gene
1763,FUN_001051,gene
1764,FUN_001076,gene
1765,FUN_001098,gene
1766,FUN_000263,gene
1767,FUN_001116,gene
1768,FUN_001130,gene
1769,FUN_001155,gene
1770,FUN_002404,gene
1771,FUN_003542,gene
1772,FUN_002429,gene
1773,FUN_003881,gene
1774,FUN_003900,gene
1775,FUN_003928,gene
1776,FUN_003986,gene
1777,FUN_004007,gene
1778,FUN_004010,gene
1779,FUN_004040,gene
1780,FUN_004056,gene
1781,FUN_004089,gene
1782,FUN_002471,gene
1783,FUN_004138,gene
1784,FUN_004142,gene
1785,FUN_002476,gene
1786,FUN_004369,gene
1787,FUN_002479,gene
1788,FUN_004455,gene
1789,FUN_004473,gene
1790,FUN_004501,gene
1791,FUN_004514,gene
1792,FUN_004624,gene
1793,FUN_004630,gene
1794,FUN_004686,gene
1795,FUN_004737,gene
1796,FUN_004767,gene
1797,FUN_004777,gene
1798,FUN_002515,gene
1799,FUN_004887,gene
1800,FUN_002525,gene
1801,FUN_005057,gene
1802,FUN_002529,gene
1803,FUN_005117,gene
1804,FUN_005272,gene
1805,FUN_005385,gene
1806,FUN_005481,gene
1807,FUN_002567,gene
1808,FUN_002628,gene
1809,FUN_002353,gene
1810,FUN_002354,gene
1811,FUN_006288,gene
1812,FUN_006417,gene
1813,FUN_006492,gene
1814,FUN_006567,gene
1815,FUN_006613,gene
1816,FUN_006634,gene
1817,FUN_006803,gene
1818,FUN_007022,gene
1819,FUN_007066,gene
1820,FUN_007084,gene
1821,FUN_007143,gene
1822,FUN_007190,gene
1823,FUN_007193,gene
1824,FUN_007198,gene
1825,FUN_007203,gene
1826,FUN_005700,gene
1827,FUN_005813,gene
1828,FUN_005814,gene
1829,FUN_005821,gene
1830,FUN_005896,gene
1831,FUN_005906,gene
1832,FUN_005911,gene
1833,FUN_005915,gene
1834,FUN_005999,gene
1835,FUN_006063,gene
1836,FUN_008447,gene
1837,FUN_008458,gene
1838,FUN_008551,gene
1839,FUN_008722,gene
1840,FUN_008729,gene
1841,FUN_008730,gene
1842,FUN_008768,gene
1843,FUN_008860,gene
1844,FUN_007795,gene
1845,FUN_007827,gene
1846,FUN_007846,gene
1847,FUN_008016,gene
1848,FUN_008248,gene
1849,FUN_008288,gene
1850,FUN_008984,gene
1851,FUN_008991,gene
1852,FUN_009020,gene
1853,FUN_009021,gene
1854,FUN_008879,gene
1855,FUN_008888,gene
1856,FUN_008911,gene
1857,FUN_009383,gene
1858,FUN_009438,gene
1859,FUN_009464,gene
1860,FUN_010669,gene
1861,FUN_010674,gene
1862,FUN_010714,gene
1863,FUN_010716,gene
1864,FUN_010717,gene
1865,FUN_010920,gene
1866,FUN_010947,gene
1867,FUN_010960,gene
1868,FUN_011277,gene
1869,FUN_012701,gene
1870,FUN_012772,gene
1871,FUN_012786,gene
1872,FUN_011681,gene
1873,FUN_013085,gene
1874,FUN_013368,gene
1875,FUN_013513,gene
1876,FUN_011890,gene
1877,FUN_014364,gene
1878,FUN_011706,gene
1879,FUN_012022,gene
1880,FUN_012049,gene
1881,FUN_012132,gene
1882,FUN_011723,gene
1883,FUN_012183,gene
1884,FUN_011724,gene
1885,FUN_012211,gene
1886,FUN_011729,gene
1887,FUN_012250,gene
1888,FUN_012263,gene
1889,FUN_012295,gene
1890,FUN_012334,gene
1891,FUN_012348,gene
1892,FUN_012501,gene
1893,FUN_012535,gene
1894,FUN_015451,gene
1895,FUN_015461,gene
1896,FUN_015541,gene
1897,FUN_015570,gene
1898,FUN_014589,gene
1899,FUN_014614,gene
1900,FUN_014625,gene
1901,FUN_014441,gene
1902,FUN_014715,gene
1903,FUN_014451,gene
1904,FUN_014861,gene
1905,FUN_014862,gene
1906,FUN_014905,gene
1907,FUN_014906,gene
1908,FUN_014924,gene
1909,FUN_015053,gene
1910,FUN_015089,gene
1911,FUN_015110,gene
1912,FUN_014515,gene
1913,FUN_016111,gene
1914,FUN_016182,gene
1915,FUN_016333,gene
1916,FUN_016402,gene
1917,FUN_016466,gene
1918,FUN_016470,gene
1919,FUN_016608,gene
1920,FUN_016640,gene
1921,FUN_016232,gene
1922,FUN_016233,gene
1923,FUN_016720,gene
1924,FUN_016732,gene
1925,FUN_016737,gene
1926,FUN_016786,gene
1927,FUN_018552,gene
1928,FUN_017848,gene
1929,FUN_017864,gene
1930,FUN_018835,gene
1931,FUN_018836,gene
1932,FUN_017927,gene
1933,FUN_017766,gene
1934,FUN_018010,gene
1935,FUN_018091,gene
1936,FUN_018157,gene
1937,FUN_018170,gene
1938,FUN_017795,gene
1939,FUN_018180,gene
1940,FUN_018193,gene
1941,FUN_018194,gene
1942,FUN_018258,gene
1943,FUN_018274,gene
1944,FUN_018280,gene
1945,FUN_018285,gene
1946,FUN_018296,gene
1947,FUN_018299,gene
1948,FUN_018309,gene
1949,FUN_018312,gene
1950,FUN_018343,gene
1951,FUN_018346,gene
1952,FUN_018359,gene
1953,FUN_018361,gene
1954,FUN_018404,gene
1955,FUN_018424,gene
1956,FUN_018434,gene
1957,FUN_019557,gene
1958,FUN_022621,gene
1959,FUN_022634,gene
1960,FUN_022768,gene
1961,FUN_022793,gene
1962,FUN_022103,gene
1963,FUN_022177,gene
1964,FUN_022188,gene
1965,FUN_022334,gene
1966,FUN_022342,gene
1967,FUN_022389,gene
1968,FUN_022409,gene
1969,FUN_022493,gene
1970,FUN_023631,gene
1971,FUN_023669,gene
1972,FUN_022898,gene
1973,FUN_023019,gene
1974,FUN_022820,gene
1975,FUN_023119,gene
1976,FUN_023239,gene
1977,FUN_023343,gene
1978,FUN_023400,gene
1979,FUN_023423,gene
1980,FUN_023449,gene
1981,FUN_024753,gene
1982,FUN_024755,gene
1983,FUN_024003,gene
1984,FUN_024022,gene
1985,FUN_024053,gene
1986,FUN_024163,gene
1987,FUN_024199,gene
1988,FUN_023955,gene
1989,FUN_024413,gene
1990,FUN_024441,gene
1991,FUN_024442,gene
1992,FUN_024445,gene
1993,FUN_024461,gene
1994,FUN_024466,gene
1995,FUN_024473,gene
1996,FUN_024476,gene
1997,FUN_024481,gene
1998,FUN_024514,gene
1999,FUN_023979,gene
2000,FUN_024562,gene
2001,FUN_025362,gene
2002,FUN_025366,gene
2003,FUN_025428,gene
2004,FUN_025445,gene
2005,FUN_025236,gene
2006,FUN_025463,gene
2007,FUN_025249,gene
2008,FUN_025825,gene
2009,FUN_026617,gene
2010,FUN_026619,gene
2011,FUN_026629,gene
2012,FUN_025842,gene
2013,FUN_026681,gene
2014,FUN_026902,gene
2015,FUN_025889,gene
2016,FUN_025993,gene
2017,FUN_026064,gene
2018,FUN_026148,gene
2019,FUN_026179,gene
2020,FUN_026201,gene
2021,FUN_026203,gene
2022,FUN_026216,gene
2023,FUN_026273,gene
2024,FUN_026428,gene
2025,FUN_026472,gene
2026,FUN_026484,gene
2027,FUN_026485,gene
2028,FUN_026494,gene
2029,FUN_026498,gene
2030,FUN_025822,gene
2031,FUN_026501,gene
2032,FUN_027136,gene
2033,FUN_027137,gene
2034,FUN_027140,gene
2035,FUN_027853,gene
2036,FUN_028082,gene
2037,FUN_028103,gene
2038,FUN_028241,gene
2039,FUN_028468,gene
2040,FUN_027245,gene
2041,FUN_027128,gene
2042,FUN_027134,gene
2043,FUN_028724,gene
2044,FUN_028811,gene
2045,FUN_029017,gene
2046,FUN_029032,gene
2047,FUN_029091,gene
2048,FUN_029106,gene
2049,FUN_029177,gene
2050,FUN_029365,gene
2051,FUN_030693,gene
2052,FUN_031176,gene
2053,FUN_029441,gene
2054,FUN_031320,gene
2055,FUN_031365,gene
2056,FUN_031459,gene
2057,FUN_031464,gene
2058,FUN_031511,gene
2059,FUN_031513,gene
2060,FUN_031531,gene
2061,FUN_031641,gene
2062,FUN_031733,gene
2063,FUN_031895,gene
2064,FUN_031903,gene
2065,FUN_031932,gene
2066,FUN_031942,gene
2067,FUN_032249,gene
2068,FUN_029557,gene
2069,FUN_032628,gene
2070,FUN_032632,gene
2071,FUN_029310,gene
2072,FUN_032982,gene
2073,FUN_033114,gene
2074,FUN_033210,gene
2075,FUN_029673,gene
2076,FUN_029889,gene
2077,FUN_033762,gene
2078,FUN_033854,gene
2079,FUN_033942,gene
2080,FUN_033968,gene
2081,FUN_033690,gene
2082,FUN_034067,gene
2083,FUN_034088,gene
2084,FUN_034096,gene
2085,FUN_034135,gene
2086,FUN_034144,gene
2087,FUN_034158,gene
2088,FUN_034159,gene
2089,FUN_034229,gene
2090,FUN_034260,gene
2091,FUN_034312,gene
2092,FUN_034359,gene
2093,FUN_034383,gene
2094,FUN_034481,gene
2095,FUN_035629,gene
2096,FUN_035663,gene
2097,FUN_035677,gene
2098,FUN_035689,gene
2099,FUN_035718,gene
2100,FUN_035752,gene
2101,FUN_035810,gene
2102,FUN_035843,gene
2103,FUN_035903,gene
2104,FUN_035914,gene
2105,FUN_035984,gene
2106,FUN_036075,gene
2107,FUN_036106,gene
2108,FUN_036117,gene
2109,FUN_036145,gene
2110,FUN_036163,gene
2111,FUN_036232,gene
2112,FUN_036255,gene
2113,FUN_036335,gene
2114,FUN_034991,gene
2115,FUN_035049,gene
2116,FUN_035050,gene
2117,FUN_035153,gene
2118,FUN_035155,gene
2119,FUN_035328,gene
2120,FUN_034840,gene
2121,FUN_035388,gene
2122,FUN_034844,gene
2123,FUN_035477,gene
2124,FUN_034849,gene
2125,FUN_035553,gene
2126,FUN_035603,gene
2127,FUN_037415,gene
2128,FUN_037439,gene
2129,FUN_037464,gene
2130,FUN_037494,gene
2131,FUN_037499,gene
2132,FUN_037549,gene
2133,FUN_037763,gene
2134,FUN_037769,gene
2135,FUN_037776,gene
2136,FUN_037795,gene
2137,FUN_037867,gene
2138,FUN_037881,gene
2139,FUN_037884,gene
2140,FUN_037063,gene
2141,FUN_037196,gene
2142,FUN_038028,gene
2143,FUN_038081,gene
2144,FUN_038139,gene
2145,FUN_038144,gene
2146,FUN_038179,gene
2147,FUN_038220,gene
2148,FUN_038240,gene
2149,FUN_038241,gene
2150,FUN_038268,gene
2151,FUN_038284,gene
2152,FUN_038286,gene
2153,FUN_038302,gene
2154,FUN_038390,gene
2155,FUN_037938,gene
2156,FUN_038419,gene
2157,FUN_038447,gene
2158,FUN_038466,gene
2159,FUN_038524,gene
2160,FUN_038613,gene
2161,FUN_039267,gene
2162,FUN_039330,gene
2163,FUN_039378,gene
2164,FUN_040612,gene
2165,FUN_039875,gene
2166,FUN_040694,gene
2167,FUN_039779,gene
2168,FUN_040365,gene
2169,FUN_040421,gene
2170,FUN_040424,gene
2171,FUN_040438,gene
2172,FUN_040452,gene
2173,FUN_039852,gene
2174,FUN_040949,gene
2175,FUN_040952,gene
2176,FUN_042055,gene
2177,FUN_041312,gene
2178,FUN_041501,gene
2179,FUN_041513,gene
2180,FUN_041515,gene
2181,FUN_041658,gene
2182,FUN_041700,gene
2183,FUN_041724,gene
2184,FUN_041779,gene
2185,FUN_041788,gene
2186,FUN_041823,gene
2187,FUN_041877,gene
2188,FUN_041945,gene
2189,FUN_041954,gene
2190,FUN_042025,gene
2191,FUN_042029,gene
2192,FUN_042060,gene
2193,FUN_042435,gene
2194,FUN_042118,gene
2195,FUN_042642,gene
2196,FUN_042654,gene
2197,FUN_043636,gene
2198,FUN_043662,gene
2199,FUN_042949,gene
2200,FUN_042963,gene
2201,FUN_042972,gene
2202,FUN_043035,gene
2203,FUN_042810,gene
2204,FUN_043070,gene
2205,FUN_043122,gene
2206,FUN_042821,gene
2207,FUN_043389,gene
2208,FUN_043403,gene
2209,FUN_043439,gene
2210,FUN_044124,gene
2211,FUN_044240,gene
2212,FUN_044275,gene
2213,FUN_001349,gene
2214,FUN_000467,gene
2215,FUN_003846,gene
2216,FUN_004171,gene
