,id,type
1,Cluster_10452,miRNA
2,Cluster_11565,miRNA
3,Cluster_12081,miRNA
4,Cluster_12083,miRNA
5,Cluster_12087,miRNA
6,Cluster_13327,miRNA
7,Cluster_13647,miRNA
8,Cluster_14146,miRNA
9,Cluster_14165,miRNA
10,Cluster_14532,miRNA
11,Cluster_14605,miRNA
12,Cluster_14610,miRNA
13,Cluster_14633,miRNA
14,Cluster_14692,miRNA
15,Cluster_15097,miRNA
16,Cluster_16354,miRNA
17,Cluster_17173,miRNA
18,Cluster_17186,miRNA
19,Cluster_17192,miRNA
20,Cluster_17245,miRNA
21,Cluster_17623,miRNA
22,Cluster_1819,miRNA
23,Cluster_1832,miRNA
24,Cluster_1833,miRNA
25,Cluster_1836,miRNA
26,Cluster_1865,miRNA
27,Cluster_1950,miRNA
28,Cluster_1951,miRNA
29,Cluster_2372,miRNA
30,Cluster_2500,miRNA
31,Cluster_2746,miRNA
32,Cluster_3109,miRNA
33,Cluster_3226,miRNA
34,Cluster_3227,miRNA
35,Cluster_3301,miRNA
36,Cluster_4026,miRNA
37,Cluster_4034,miRNA
38,Cluster_4036,miRNA
39,Cluster_4752,miRNA
40,Cluster_4754,miRNA
41,Cluster_5516,miRNA
42,Cluster_5517,miRNA
43,Cluster_5603,miRNA
44,Cluster_5685,miRNA
45,Cluster_9366,miRNA
46,Cluster_9380,miRNA
47,Cluster_9420,miRNA
48,Cluster_9512,miRNA
49,Cluster_9532,miRNA
50,Cluster_9706,miRNA
51,Cluster_9786,miRNA
52,FUN_001292,gene
53,FUN_001324,gene
54,FUN_001423,gene
55,FUN_001822,gene
56,FUN_001850,gene
57,FUN_001034,gene
58,FUN_001204,gene
59,FUN_002439,gene
60,FUN_003854,gene
61,FUN_004041,gene
62,FUN_004109,gene
63,FUN_004481,gene
64,FUN_004583,gene
65,FUN_004710,gene
66,FUN_004879,gene
67,FUN_005194,gene
68,FUN_005468,gene
69,FUN_002704,gene
70,FUN_002889,gene
71,FUN_006436,gene
72,FUN_006566,gene
73,FUN_006678,gene
74,FUN_006702,gene
75,FUN_006725,gene
76,FUN_006873,gene
77,FUN_006977,gene
78,FUN_005939,gene
79,FUN_006161,gene
80,FUN_006205,gene
81,FUN_006243,gene
82,FUN_008347,gene
83,FUN_008410,gene
84,FUN_008450,gene
85,FUN_008513,gene
86,FUN_007680,gene
87,FUN_007721,gene
88,FUN_007801,gene
89,FUN_007960,gene
90,FUN_008116,gene
91,FUN_008125,gene
92,FUN_008174,gene
93,FUN_009696,gene
94,FUN_009073,gene
95,FUN_009109,gene
96,FUN_009137,gene
97,FUN_008971,gene
98,FUN_011580,gene
99,FUN_010844,gene
100,FUN_012737,gene
101,FUN_013483,gene
102,FUN_013505,gene
103,FUN_013520,gene
104,FUN_013845,gene
105,FUN_013949,gene
106,FUN_014090,gene
107,FUN_014164,gene
108,FUN_011999,gene
109,FUN_012197,gene
110,FUN_012212,gene
111,FUN_012427,gene
112,FUN_012429,gene
113,FUN_015718,gene
114,FUN_014652,gene
115,FUN_014841,gene
116,FUN_014881,gene
117,FUN_014965,gene
118,FUN_015031,gene
119,FUN_014501,gene
120,FUN_016008,gene
121,FUN_016010,gene
122,FUN_017693,gene
123,FUN_016530,gene
124,FUN_016578,gene
125,FUN_016635,gene
126,FUN_018764,gene
127,FUN_018822,gene
128,FUN_018905,gene
129,FUN_017767,gene
130,FUN_017790,gene
131,FUN_019689,gene
132,FUN_022673,gene
133,FUN_022199,gene
134,FUN_022301,gene
135,FUN_023811,gene
136,FUN_023200,gene
137,FUN_024865,gene
138,FUN_024901,gene
139,FUN_024923,gene
140,FUN_025142,gene
141,FUN_024040,gene
142,FUN_023970,gene
143,FUN_024556,gene
144,FUN_025430,gene
145,FUN_025451,gene
146,FUN_025486,gene
147,FUN_025551,gene
148,FUN_025629,gene
149,FUN_026673,gene
150,FUN_026676,gene
151,FUN_026732,gene
152,FUN_026144,gene
153,FUN_026475,gene
154,FUN_028056,gene
155,FUN_028064,gene
156,FUN_028211,gene
157,FUN_028354,gene
158,FUN_027408,gene
159,FUN_028765,gene
160,FUN_029098,gene
161,FUN_031567,gene
162,FUN_032803,gene
163,FUN_032947,gene
164,FUN_033037,gene
165,FUN_033162,gene
166,FUN_033352,gene
167,FUN_029327,gene
168,FUN_029886,gene
169,FUN_034098,gene
170,FUN_033715,gene
171,FUN_034599,gene
172,FUN_036029,gene
173,FUN_035107,gene
174,FUN_035333,gene
175,FUN_035356,gene
176,FUN_035369,gene
177,FUN_035523,gene
178,FUN_035592,gene
179,FUN_036953,gene
180,FUN_036988,gene
181,FUN_036992,gene
182,FUN_037139,gene
183,FUN_037360,gene
184,FUN_038727,gene
185,FUN_038991,gene
186,FUN_039082,gene
187,FUN_038212,gene
188,FUN_038354,gene
189,FUN_038364,gene
190,FUN_038621,gene
191,FUN_039783,gene
192,FUN_039786,gene
193,FUN_039787,gene
194,FUN_040048,gene
195,FUN_040296,gene
196,FUN_040401,gene
197,FUN_040472,gene
198,FUN_041414,gene
199,FUN_041495,gene
200,FUN_041662,gene
201,FUN_041800,gene
202,FUN_041874,gene
203,FUN_041878,gene
204,FUN_041882,gene
205,FUN_042023,gene
206,FUN_042168,gene
207,FUN_042082,gene
208,FUN_042402,gene
209,FUN_042888,gene
210,FUN_042904,gene
211,FUN_043002,gene
212,FUN_043021,gene
213,FUN_044233,gene
214,FUN_001301,gene
215,FUN_001520,gene
216,FUN_001855,gene
217,FUN_001887,gene
218,FUN_001888,gene
219,FUN_001921,gene
220,FUN_002197,gene
221,FUN_000584,gene
222,FUN_000880,gene
223,FUN_001169,gene
224,FUN_003620,gene
225,FUN_003719,gene
226,FUN_003846,gene
227,FUN_004024,gene
228,FUN_004306,gene
229,FUN_004340,gene
230,FUN_004690,gene
231,FUN_004693,gene
232,FUN_004832,gene
233,FUN_004907,gene
234,FUN_004984,gene
235,FUN_005154,gene
236,FUN_005348,gene
237,FUN_006776,gene
238,FUN_006930,gene
239,FUN_006933,gene
240,FUN_007101,gene
241,FUN_006018,gene
242,FUN_006039,gene
243,FUN_006225,gene
244,FUN_009862,gene
245,FUN_009363,gene
246,FUN_009522,gene
247,FUN_010843,gene
248,FUN_010893,gene
249,FUN_011050,gene
250,FUN_011276,gene
251,FUN_013133,gene
252,FUN_013329,gene
253,FUN_013464,gene
254,FUN_012306,gene
255,FUN_012341,gene
256,FUN_014437,gene
257,FUN_014695,gene
258,FUN_014967,gene
259,FUN_014973,gene
260,FUN_015354,gene
261,FUN_016037,gene
262,FUN_016329,gene
263,FUN_016432,gene
264,FUN_016609,gene
265,FUN_016662,gene
266,FUN_018537,gene
267,FUN_017757,gene
268,FUN_017940,gene
269,FUN_018007,gene
270,FUN_018265,gene
271,FUN_018430,gene
272,FUN_019559,gene
273,FUN_022787,gene
274,FUN_022255,gene
275,FUN_022336,gene
276,FUN_022386,gene
277,FUN_022428,gene
278,FUN_022997,gene
279,FUN_023055,gene
280,FUN_023198,gene
281,FUN_023240,gene
282,FUN_023268,gene
283,FUN_023357,gene
284,FUN_022874,gene
285,FUN_022875,gene
286,FUN_024905,gene
287,FUN_024210,gene
288,FUN_026582,gene
289,FUN_025752,gene
290,FUN_026111,gene
291,FUN_026182,gene
292,FUN_025783,gene
293,FUN_027811,gene
294,FUN_027996,gene
295,FUN_028114,gene
296,FUN_028303,gene
297,FUN_027424,gene
298,FUN_028947,gene
299,FUN_028961,gene
300,FUN_028982,gene
301,FUN_030719,gene
302,FUN_031647,gene
303,FUN_031987,gene
304,FUN_032001,gene
305,FUN_032396,gene
306,FUN_032403,gene
307,FUN_032501,gene
308,FUN_032889,gene
309,FUN_033047,gene
310,FUN_029711,gene
311,FUN_029878,gene
312,FUN_029950,gene
313,FUN_030073,gene
314,FUN_029356,gene
315,FUN_034386,gene
316,FUN_034410,gene
317,FUN_036214,gene
318,FUN_036478,gene
319,FUN_035103,gene
320,FUN_035243,gene
321,FUN_035253,gene
322,FUN_035350,gene
323,FUN_035514,gene
324,FUN_037678,gene
325,FUN_037680,gene
326,FUN_037743,gene
327,FUN_036927,gene
328,FUN_036939,gene
329,FUN_037040,gene
330,FUN_038783,gene
331,FUN_038791,gene
332,FUN_039086,gene
333,FUN_038260,gene
334,FUN_038276,gene
335,FUN_038380,gene
336,FUN_038626,gene
337,FUN_039689,gene
338,FUN_039753,gene
339,FUN_040230,gene
340,FUN_041446,gene
341,FUN_041451,gene
342,FUN_041459,gene
343,FUN_041486,gene
344,FUN_041668,gene
345,FUN_041732,gene
346,FUN_041898,gene
347,FUN_041905,gene
348,FUN_041967,gene
349,FUN_043642,gene
350,FUN_043145,gene
351,FUN_043212,gene
352,FUN_043303,gene
353,FUN_043318,gene
354,FUN_001239,gene
355,FUN_001548,gene
356,FUN_000199,gene
357,FUN_000572,gene
358,FUN_000610,gene
359,FUN_000913,gene
360,FUN_003621,gene
361,FUN_003882,gene
362,FUN_003969,gene
363,FUN_004105,gene
364,FUN_004368,gene
365,FUN_004486,gene
366,FUN_005063,gene
367,FUN_005105,gene
368,FUN_005146,gene
369,FUN_005380,gene
370,FUN_005394,gene
371,FUN_005395,gene
372,FUN_003384,gene
373,FUN_006440,gene
374,FUN_006524,gene
375,FUN_006685,gene
376,FUN_006897,gene
377,FUN_005638,gene
378,FUN_006173,gene
379,FUN_006175,gene
380,FUN_006211,gene
381,FUN_008540,gene
382,FUN_008687,gene
383,FUN_008737,gene
384,FUN_008803,gene
385,FUN_007606,gene
386,FUN_007610,gene
387,FUN_008191,gene
388,FUN_009699,gene
389,FUN_009746,gene
390,FUN_009832,gene
391,FUN_009833,gene
392,FUN_010040,gene
393,FUN_010123,gene
394,FUN_010146,gene
395,FUN_009214,gene
396,FUN_009360,gene
397,FUN_009544,gene
398,FUN_009600,gene
399,FUN_009622,gene
400,FUN_009625,gene
401,FUN_010207,gene
402,FUN_010678,gene
403,FUN_010781,gene
404,FUN_011287,gene
405,FUN_012889,gene
406,FUN_011809,gene
407,FUN_012923,gene
408,FUN_013426,gene
409,FUN_013478,gene
410,FUN_011958,gene
411,FUN_011972,gene
412,FUN_012187,gene
413,FUN_015867,gene
414,FUN_014958,gene
415,FUN_015199,gene
416,FUN_015424,gene
417,FUN_016061,gene
418,FUN_016011,gene
419,FUN_016449,gene
420,FUN_016219,gene
421,FUN_016236,gene
422,FUN_016768,gene
423,FUN_016908,gene
424,FUN_016943,gene
425,FUN_018660,gene
426,FUN_018741,gene
427,FUN_018891,gene
428,FUN_017963,gene
429,FUN_018083,gene
430,FUN_018085,gene
431,FUN_018176,gene
432,FUN_018364,gene
433,FUN_018393,gene
434,FUN_019259,gene
435,FUN_019262,gene
436,FUN_020756,gene
437,FUN_020771,gene
438,FUN_022136,gene
439,FUN_022362,gene
440,FUN_022886,gene
441,FUN_023814,gene
442,FUN_022961,gene
443,FUN_023043,gene
444,FUN_023107,gene
445,FUN_023317,gene
446,FUN_023441,gene
447,FUN_025062,gene
448,FUN_024212,gene
449,FUN_024253,gene
450,FUN_023975,gene
451,FUN_025253,gene
452,FUN_025573,gene
453,FUN_025596,gene
454,FUN_026723,gene
455,FUN_025882,gene
456,FUN_025909,gene
457,FUN_025947,gene
458,FUN_026047,gene
459,FUN_026272,gene
460,FUN_026284,gene
461,FUN_026462,gene
462,FUN_027750,gene
463,FUN_027752,gene
464,FUN_027753,gene
465,FUN_027755,gene
466,FUN_027919,gene
467,FUN_028065,gene
468,FUN_028250,gene
469,FUN_028343,gene
470,FUN_028365,gene
471,FUN_028400,gene
472,FUN_028413,gene
473,FUN_028416,gene
474,FUN_028435,gene
475,FUN_028443,gene
476,FUN_028444,gene
477,FUN_028472,gene
478,FUN_027254,gene
479,FUN_028519,gene
480,FUN_028665,gene
481,FUN_028721,gene
482,FUN_028548,gene
483,FUN_028991,gene
484,FUN_029127,gene
485,FUN_030198,gene
486,FUN_029292,gene
487,FUN_029437,gene
488,FUN_031382,gene
489,FUN_031427,gene
490,FUN_029465,gene
491,FUN_031444,gene
492,FUN_031542,gene
493,FUN_031664,gene
494,FUN_031745,gene
495,FUN_031754,gene
496,FUN_031844,gene
497,FUN_031949,gene
498,FUN_032232,gene
499,FUN_032712,gene
500,FUN_033120,gene
501,FUN_033224,gene
502,FUN_033505,gene
503,FUN_029669,gene
504,FUN_033555,gene
505,FUN_029840,gene
506,FUN_034037,gene
507,FUN_034086,gene
508,FUN_034875,gene
509,FUN_035763,gene
510,FUN_036166,gene
511,FUN_034927,gene
512,FUN_034967,gene
513,FUN_035097,gene
514,FUN_035269,gene
515,FUN_035512,gene
516,FUN_034779,gene
517,FUN_037410,gene
518,FUN_037430,gene
519,FUN_037482,gene
520,FUN_037783,gene
521,FUN_037880,gene
522,FUN_036817,gene
523,FUN_037028,gene
524,FUN_037117,gene
525,FUN_037244,gene
526,FUN_038724,gene
527,FUN_039042,gene
528,FUN_038215,gene
529,FUN_038216,gene
530,FUN_038355,gene
531,FUN_039538,gene
532,FUN_039566,gene
533,FUN_039573,gene
534,FUN_039576,gene
535,FUN_039578,gene
536,FUN_039639,gene
537,FUN_040551,gene
538,FUN_039919,gene
539,FUN_039788,gene
540,FUN_040360,gene
541,FUN_040407,gene
542,FUN_040465,gene
543,FUN_041854,gene
544,FUN_042063,gene
545,FUN_042266,gene
546,FUN_042268,gene
547,FUN_042101,gene
548,FUN_043592,gene
549,FUN_042900,gene
550,FUN_042901,gene
551,FUN_042950,gene
552,FUN_043330,gene
553,FUN_000591,gene
554,FUN_001202,gene
555,FUN_003764,gene
556,FUN_003927,gene
557,FUN_003928,gene
558,FUN_004792,gene
559,FUN_004882,gene
560,FUN_002685,gene
561,FUN_003194,gene
562,FUN_003344,gene
563,FUN_003355,gene
564,FUN_006284,gene
565,FUN_006513,gene
566,FUN_008472,gene
567,FUN_010559,gene
568,FUN_010575,gene
569,FUN_011068,gene
570,FUN_011324,gene
571,FUN_012801,gene
572,FUN_013419,gene
573,FUN_011936,gene
574,FUN_012027,gene
575,FUN_012058,gene
576,FUN_015467,gene
577,FUN_015173,gene
578,FUN_015364,gene
579,FUN_016053,gene
580,FUN_017301,gene
581,FUN_016721,gene
582,FUN_018716,gene
583,FUN_018719,gene
584,FUN_019025,gene
585,FUN_018106,gene
586,FUN_018232,gene
587,FUN_018266,gene
588,FUN_019526,gene
589,FUN_020754,gene
590,FUN_022110,gene
591,FUN_023790,gene
592,FUN_023145,gene
593,FUN_022837,gene
594,FUN_023392,gene
595,FUN_024438,gene
596,FUN_024493,gene
597,FUN_024498,gene
598,FUN_024526,gene
599,FUN_024539,gene
600,FUN_026568,gene
601,FUN_026613,gene
602,FUN_028486,gene
603,FUN_028965,gene
604,FUN_031470,gene
605,FUN_032081,gene
606,FUN_030085,gene
607,FUN_035746,gene
608,FUN_034882,gene
609,FUN_036840,gene
610,FUN_037931,gene
611,FUN_040710,gene
612,FUN_039822,gene
613,FUN_042054,gene
614,FUN_041426,gene
615,FUN_041595,gene
616,FUN_041255,gene
617,FUN_043138,gene
618,FUN_043902,gene
619,FUN_001865,gene
620,FUN_007762,gene
621,FUN_009243,gene
622,FUN_013286,gene
623,FUN_016187,gene
624,FUN_018507,gene
625,FUN_018107,gene
626,FUN_022248,gene
627,FUN_026529,gene
628,FUN_027609,gene
629,FUN_028764,gene
630,FUN_031778,gene
631,FUN_033999,gene
632,FUN_034979,gene
633,FUN_040215,gene
634,FUN_001519,gene
635,FUN_001884,gene
636,FUN_000353,gene
637,FUN_002079,gene
638,FUN_000871,gene
639,FUN_002322,gene
640,FUN_003451,gene
641,FUN_003578,gene
642,FUN_002418,gene
643,FUN_002432,gene
644,FUN_002336,gene
645,FUN_003894,gene
646,FUN_004114,gene
647,FUN_004184,gene
648,FUN_002340,gene
649,FUN_004581,gene
650,FUN_005153,gene
651,FUN_002346,gene
652,FUN_002362,gene
653,FUN_002868,gene
654,FUN_006453,gene
655,FUN_006464,gene
656,FUN_006518,gene
657,FUN_006670,gene
658,FUN_006837,gene
659,FUN_006881,gene
660,FUN_007185,gene
661,FUN_005689,gene
662,FUN_006074,gene
663,FUN_006126,gene
664,FUN_006263,gene
665,FUN_008586,gene
666,FUN_008587,gene
667,FUN_008141,gene
668,FUN_009003,gene
669,FUN_009168,gene
670,FUN_009601,gene
671,FUN_008964,gene
672,FUN_010924,gene
673,FUN_012599,gene
674,FUN_012611,gene
675,FUN_012913,gene
676,FUN_012930,gene
677,FUN_012984,gene
678,FUN_013604,gene
679,FUN_014103,gene
680,FUN_011948,gene
681,FUN_011723,gene
682,FUN_012457,gene
683,FUN_015624,gene
684,FUN_015844,gene
685,FUN_015940,gene
686,FUN_015210,gene
687,FUN_015261,gene
688,FUN_017269,gene
689,FUN_016366,gene
690,FUN_016792,gene
691,FUN_016804,gene
692,FUN_016848,gene
693,FUN_016923,gene
694,FUN_016961,gene
695,FUN_017864,gene
696,FUN_018771,gene
697,FUN_018774,gene
698,FUN_018874,gene
699,FUN_018991,gene
700,FUN_019017,gene
701,FUN_019110,gene
702,FUN_018186,gene
703,FUN_018199,gene
704,FUN_018214,gene
705,FUN_021015,gene
706,FUN_019354,gene
707,FUN_019367,gene
708,FUN_019371,gene
709,FUN_019603,gene
710,FUN_022572,gene
711,FUN_022772,gene
712,FUN_021986,gene
713,FUN_022271,gene
714,FUN_022330,gene
715,FUN_023177,gene
716,FUN_023285,gene
717,FUN_023434,gene
718,FUN_023529,gene
719,FUN_024870,gene
720,FUN_025034,gene
721,FUN_024359,gene
722,FUN_025224,gene
723,FUN_025487,gene
724,FUN_025267,gene
725,FUN_026010,gene
726,FUN_026230,gene
727,FUN_026257,gene
728,FUN_026270,gene
729,FUN_026300,gene
730,FUN_026402,gene
731,FUN_027756,gene
732,FUN_027781,gene
733,FUN_028092,gene
734,FUN_028236,gene
735,FUN_028240,gene
736,FUN_028371,gene
737,FUN_027340,gene
738,FUN_027349,gene
739,FUN_027546,gene
740,FUN_028534,gene
741,FUN_028820,gene
742,FUN_030880,gene
743,FUN_031186,gene
744,FUN_031249,gene
745,FUN_031362,gene
746,FUN_031369,gene
747,FUN_029459,gene
748,FUN_031404,gene
749,FUN_031622,gene
750,FUN_031722,gene
751,FUN_031763,gene
752,FUN_031843,gene
753,FUN_031872,gene
754,FUN_032169,gene
755,FUN_029307,gene
756,FUN_032437,gene
757,FUN_032503,gene
758,FUN_032563,gene
759,FUN_032607,gene
760,FUN_032623,gene
761,FUN_032732,gene
762,FUN_033057,gene
763,FUN_033566,gene
764,FUN_029972,gene
765,FUN_029989,gene
766,FUN_033866,gene
767,FUN_033885,gene
768,FUN_034045,gene
769,FUN_035657,gene
770,FUN_036015,gene
771,FUN_037559,gene
772,FUN_037561,gene
773,FUN_037563,gene
774,FUN_037762,gene
775,FUN_036808,gene
776,FUN_037304,gene
777,FUN_037370,gene
778,FUN_037987,gene
779,FUN_039028,gene
780,FUN_038205,gene
781,FUN_038307,gene
782,FUN_038310,gene
783,FUN_038455,gene
784,FUN_038512,gene
785,FUN_038527,gene
786,FUN_039346,gene
787,FUN_039691,gene
788,FUN_040834,gene
789,FUN_040916,gene
790,FUN_039957,gene
791,FUN_039995,gene
792,FUN_040111,gene
793,FUN_040151,gene
794,FUN_040534,gene
795,FUN_041296,gene
796,FUN_041605,gene
797,FUN_041240,gene
798,FUN_041876,gene
799,FUN_042322,gene
800,FUN_042337,gene
801,FUN_042425,gene
802,FUN_043659,gene
803,FUN_043663,gene
804,FUN_043181,gene
805,FUN_043415,gene
806,FUN_042847,gene
807,FUN_043519,gene
808,FUN_043674,gene
809,FUN_044253,gene
810,FUN_000462,gene
811,FUN_004759,gene
812,FUN_004760,gene
813,FUN_002713,gene
814,FUN_006866,gene
815,FUN_009931,gene
816,FUN_009047,gene
817,FUN_015485,gene
818,FUN_015520,gene
819,FUN_016694,gene
820,FUN_016696,gene
821,FUN_016785,gene
822,FUN_018807,gene
823,FUN_018925,gene
824,FUN_018129,gene
825,FUN_018136,gene
826,FUN_022840,gene
827,FUN_023498,gene
828,FUN_025678,gene
829,FUN_026154,gene
830,FUN_026280,gene
831,FUN_032033,gene
832,FUN_033309,gene
833,FUN_034064,gene
834,FUN_034182,gene
835,FUN_033723,gene
836,FUN_036173,gene
837,FUN_035095,gene
838,FUN_037808,gene
839,FUN_037265,gene
840,FUN_038183,gene
841,FUN_042088,gene
842,FUN_001246,gene
843,FUN_001288,gene
844,FUN_001290,gene
845,FUN_001316,gene
846,FUN_001322,gene
847,FUN_001338,gene
848,FUN_001366,gene
849,FUN_001378,gene
850,FUN_001447,gene
851,FUN_001529,gene
852,FUN_001530,gene
853,FUN_001583,gene
854,FUN_001621,gene
855,FUN_001781,gene
856,FUN_001797,gene
857,FUN_001841,gene
858,FUN_000351,gene
859,FUN_002105,gene
860,FUN_000401,gene
861,FUN_000443,gene
862,FUN_000518,gene
863,FUN_000520,gene
864,FUN_000929,gene
865,FUN_000933,gene
866,FUN_000934,gene
867,FUN_001137,gene
868,FUN_000271,gene
869,FUN_004005,gene
870,FUN_004085,gene
871,FUN_004147,gene
872,FUN_004197,gene
873,FUN_004252,gene
874,FUN_004259,gene
875,FUN_004379,gene
876,FUN_004390,gene
877,FUN_004423,gene
878,FUN_004636,gene
879,FUN_004729,gene
880,FUN_004821,gene
881,FUN_004938,gene
882,FUN_004940,gene
883,FUN_004946,gene
884,FUN_005037,gene
885,FUN_005075,gene
886,FUN_005080,gene
887,FUN_005090,gene
888,FUN_005107,gene
889,FUN_005157,gene
890,FUN_005177,gene
891,FUN_005189,gene
892,FUN_005237,gene
893,FUN_005289,gene
894,FUN_002555,gene
895,FUN_005467,gene
896,FUN_005497,gene
897,FUN_002575,gene
898,FUN_002328,gene
899,FUN_002712,gene
900,FUN_002719,gene
901,FUN_002775,gene
902,FUN_002801,gene
903,FUN_002929,gene
904,FUN_002930,gene
905,FUN_006372,gene
906,FUN_006581,gene
907,FUN_006631,gene
908,FUN_006660,gene
909,FUN_006743,gene
910,FUN_006790,gene
911,FUN_006796,gene
912,FUN_006885,gene
913,FUN_006950,gene
914,FUN_007044,gene
915,FUN_007079,gene
916,FUN_007085,gene
917,FUN_007148,gene
918,FUN_007172,gene
919,FUN_005697,gene
920,FUN_005725,gene
921,FUN_005753,gene
922,FUN_005826,gene
923,FUN_005910,gene
924,FUN_006120,gene
925,FUN_006140,gene
926,FUN_006264,gene
927,FUN_008322,gene
928,FUN_008325,gene
929,FUN_008328,gene
930,FUN_008373,gene
931,FUN_008427,gene
932,FUN_008535,gene
933,FUN_008543,gene
934,FUN_008583,gene
935,FUN_008620,gene
936,FUN_008705,gene
937,FUN_007679,gene
938,FUN_007823,gene
939,FUN_007963,gene
940,FUN_007997,gene
941,FUN_008103,gene
942,FUN_008275,gene
943,FUN_008278,gene
944,FUN_009764,gene
945,FUN_009776,gene
946,FUN_009778,gene
947,FUN_008993,gene
948,FUN_009842,gene
949,FUN_009057,gene
950,FUN_009072,gene
951,FUN_008907,gene
952,FUN_009277,gene
953,FUN_009412,gene
954,FUN_009528,gene
955,FUN_009532,gene
956,FUN_008869,gene
957,FUN_009631,gene
958,FUN_010652,gene
959,FUN_010558,gene
960,FUN_010702,gene
961,FUN_010733,gene
962,FUN_010778,gene
963,FUN_010789,gene
964,FUN_010803,gene
965,FUN_010865,gene
966,FUN_011179,gene
967,FUN_010620,gene
968,FUN_012750,gene
969,FUN_011774,gene
970,FUN_012766,gene
971,FUN_012796,gene
972,FUN_013077,gene
973,FUN_013083,gene
974,FUN_013084,gene
975,FUN_013162,gene
976,FUN_011847,gene
977,FUN_013326,gene
978,FUN_013348,gene
979,FUN_013386,gene
980,FUN_013476,gene
981,FUN_013499,gene
982,FUN_013504,gene
983,FUN_013612,gene
984,FUN_011696,gene
985,FUN_014029,gene
986,FUN_011952,gene
987,FUN_014315,gene
988,FUN_011989,gene
989,FUN_012020,gene
990,FUN_012046,gene
991,FUN_012066,gene
992,FUN_012067,gene
993,FUN_012094,gene
994,FUN_012130,gene
995,FUN_012223,gene
996,FUN_012261,gene
997,FUN_012303,gene
998,FUN_012418,gene
999,FUN_012483,gene
1000,FUN_012530,gene
1001,FUN_015429,gene
1002,FUN_015470,gene
1003,FUN_015486,gene
1004,FUN_014884,gene
1005,FUN_015103,gene
1006,FUN_015109,gene
1007,FUN_015190,gene
1008,FUN_015243,gene
1009,FUN_015282,gene
1010,FUN_014517,gene
1011,FUN_015310,gene
1012,FUN_015338,gene
1013,FUN_016103,gene
1014,FUN_016166,gene
1015,FUN_016001,gene
1016,FUN_016019,gene
1017,FUN_016292,gene
1018,FUN_016388,gene
1019,FUN_016476,gene
1020,FUN_016492,gene
1021,FUN_016498,gene
1022,FUN_016788,gene
1023,FUN_016896,gene
1024,FUN_018522,gene
1025,FUN_018543,gene
1026,FUN_018551,gene
1027,FUN_018795,gene
1028,FUN_018828,gene
1029,FUN_017882,gene
1030,FUN_018041,gene
1031,FUN_018051,gene
1032,FUN_018073,gene
1033,FUN_018248,gene
1034,FUN_017811,gene
1035,FUN_018310,gene
1036,FUN_018349,gene
1037,FUN_020937,gene
1038,FUN_020943,gene
1039,FUN_020838,gene
1040,FUN_021949,gene
1041,FUN_022031,gene
1042,FUN_022038,gene
1043,FUN_022047,gene
1044,FUN_022109,gene
1045,FUN_022298,gene
1046,FUN_022354,gene
1047,FUN_022357,gene
1048,FUN_022378,gene
1049,FUN_022402,gene
1050,FUN_022933,gene
1051,FUN_022968,gene
1052,FUN_023028,gene
1053,FUN_023156,gene
1054,FUN_023157,gene
1055,FUN_023243,gene
1056,FUN_023245,gene
1057,FUN_023262,gene
1058,FUN_023341,gene
1059,FUN_023497,gene
1060,FUN_023566,gene
1061,FUN_023577,gene
1062,FUN_023578,gene
1063,FUN_023579,gene
1064,FUN_024741,gene
1065,FUN_024801,gene
1066,FUN_024869,gene
1067,FUN_025097,gene
1068,FUN_024344,gene
1069,FUN_024346,gene
1070,FUN_024391,gene
1071,FUN_024401,gene
1072,FUN_024411,gene
1073,FUN_024417,gene
1074,FUN_024517,gene
1075,FUN_024566,gene
1076,FUN_024673,gene
1077,FUN_025315,gene
1078,FUN_025251,gene
1079,FUN_025595,gene
1080,FUN_025598,gene
1081,FUN_025260,gene
1082,FUN_025694,gene
1083,FUN_025698,gene
1084,FUN_025703,gene
1085,FUN_026556,gene
1086,FUN_026586,gene
1087,FUN_025728,gene
1088,FUN_027055,gene
1089,FUN_025730,gene
1090,FUN_025963,gene
1091,FUN_025974,gene
1092,FUN_025975,gene
1093,FUN_025755,gene
1094,FUN_026107,gene
1095,FUN_026227,gene
1096,FUN_026363,gene
1097,FUN_026416,gene
1098,FUN_026438,gene
1099,FUN_026456,gene
1100,FUN_026503,gene
1101,FUN_027779,gene
1102,FUN_027829,gene
1103,FUN_027842,gene
1104,FUN_027960,gene
1105,FUN_028031,gene
1106,FUN_028043,gene
1107,FUN_028188,gene
1108,FUN_028206,gene
1109,FUN_028227,gene
1110,FUN_028511,gene
1111,FUN_027252,gene
1112,FUN_027749,gene
1113,FUN_028817,gene
1114,FUN_028831,gene
1115,FUN_028934,gene
1116,FUN_029010,gene
1117,FUN_029052,gene
1118,FUN_029071,gene
1119,FUN_029105,gene
1120,FUN_029145,gene
1121,FUN_029200,gene
1122,FUN_029293,gene
1123,FUN_031243,gene
1124,FUN_031244,gene
1125,FUN_031319,gene
1126,FUN_031533,gene
1127,FUN_031561,gene
1128,FUN_031719,gene
1129,FUN_031720,gene
1130,FUN_032069,gene
1131,FUN_032111,gene
1132,FUN_032132,gene
1133,FUN_032147,gene
1134,FUN_032421,gene
1135,FUN_032429,gene
1136,FUN_032685,gene
1137,FUN_032745,gene
1138,FUN_032817,gene
1139,FUN_033005,gene
1140,FUN_033115,gene
1141,FUN_033164,gene
