,id,type
5074,FUN_011691,gene
5075,FUN_013473,gene
5076,FUN_013484,gene
5077,FUN_011875,gene
5078,FUN_013487,gene
5079,FUN_013502,gene
5080,FUN_013507,gene
5081,FUN_013545,gene
5082,FUN_013552,gene
5083,FUN_013553,gene
5084,FUN_013557,gene
5085,FUN_013559,gene
5086,FUN_013584,gene
5087,FUN_013585,gene
5088,FUN_013592,gene
5089,FUN_013613,gene
5090,FUN_013615,gene
5091,FUN_013620,gene
5092,FUN_013623,gene
5093,FUN_013624,gene
5094,FUN_011693,gene
5095,FUN_011890,gene
5096,FUN_013658,gene
5097,FUN_013659,gene
5098,FUN_013661,gene
5099,FUN_013662,gene
5100,FUN_013668,gene
5101,FUN_011892,gene
5102,FUN_013694,gene
5103,FUN_013743,gene
5104,FUN_011695,gene
5105,FUN_011902,gene
5106,FUN_013788,gene
5107,FUN_011906,gene
5108,FUN_013828,gene
5109,FUN_011907,gene
5110,FUN_011908,gene
5111,FUN_011909,gene
5112,FUN_011911,gene
5113,FUN_013955,gene
5114,FUN_013960,gene
5115,FUN_014044,gene
5116,FUN_011919,gene
5117,FUN_011922,gene
5118,FUN_014089,gene
5119,FUN_011924,gene
5120,FUN_011926,gene
5121,FUN_011927,gene
5122,FUN_011930,gene
5123,FUN_011932,gene
5124,FUN_014179,gene
5125,FUN_011699,gene
5126,FUN_011940,gene
5127,FUN_011944,gene
5128,FUN_011946,gene
5129,FUN_011702,gene
5130,FUN_014340,gene
5131,FUN_011962,gene
5132,FUN_014364,gene
5133,FUN_014365,gene
5134,FUN_011963,gene
5135,FUN_014375,gene
5136,FUN_014389,gene
5137,FUN_014395,gene
5138,FUN_011981,gene
5139,FUN_011984,gene
5140,FUN_011990,gene
5141,FUN_011991,gene
5142,FUN_011992,gene
5143,FUN_011993,gene
5144,FUN_011709,gene
5145,FUN_012033,gene
5146,FUN_012034,gene
5147,FUN_011714,gene
5148,FUN_011715,gene
5149,FUN_012064,gene
5150,FUN_012083,gene
5151,FUN_012097,gene
5152,FUN_012108,gene
5153,FUN_012113,gene
5154,FUN_012119,gene
5155,FUN_012121,gene
5156,FUN_012132,gene
5157,FUN_012135,gene
5158,FUN_012149,gene
5159,FUN_012152,gene
5160,FUN_011721,gene
5161,FUN_012155,gene
5162,FUN_012159,gene
5163,FUN_012167,gene
5164,FUN_012171,gene
5165,FUN_011725,gene
5166,FUN_012194,gene
5167,FUN_012218,gene
5168,FUN_012237,gene
5169,FUN_012238,gene
5170,FUN_012239,gene
5171,FUN_012244,gene
5172,FUN_012250,gene
5173,FUN_012252,gene
5174,FUN_012257,gene
5175,FUN_012265,gene
5176,FUN_012273,gene
5177,FUN_012275,gene
5178,FUN_012276,gene
5179,FUN_012280,gene
5180,FUN_011733,gene
5181,FUN_012295,gene
5182,FUN_012296,gene
5183,FUN_012302,gene
5184,FUN_012308,gene
5185,FUN_012315,gene
5186,FUN_012316,gene
5187,FUN_011737,gene
5188,FUN_012317,gene
5189,FUN_011739,gene
5190,FUN_011740,gene
5191,FUN_012335,gene
5192,FUN_012340,gene
5193,FUN_012344,gene
5194,FUN_012347,gene
5195,FUN_012350,gene
5196,FUN_012353,gene
5197,FUN_012376,gene
5198,FUN_012388,gene
5199,FUN_011746,gene
5200,FUN_012410,gene
5201,FUN_012411,gene
5202,FUN_012419,gene
5203,FUN_012450,gene
5204,FUN_011750,gene
5205,FUN_012465,gene
5206,FUN_012470,gene
5207,FUN_012480,gene
5208,FUN_012482,gene
5209,FUN_012488,gene
5210,FUN_012501,gene
5211,FUN_012513,gene
5212,FUN_012517,gene
5213,FUN_012527,gene
5214,FUN_012528,gene
5215,FUN_011680,gene
5216,FUN_012531,gene
5217,FUN_012536,gene
5218,FUN_012545,gene
5219,FUN_012546,gene
5220,FUN_012553,gene
5221,FUN_012555,gene
5222,FUN_012561,gene
5223,FUN_014534,gene
5224,FUN_015435,gene
5225,FUN_015438,gene
5226,FUN_014536,gene
5227,FUN_015455,gene
5228,FUN_015471,gene
5229,FUN_015473,gene
5230,FUN_015474,gene
5231,FUN_015487,gene
5232,FUN_015490,gene
5233,FUN_014543,gene
5234,FUN_014552,gene
5235,FUN_015515,gene
5236,FUN_014434,gene
5237,FUN_014560,gene
5238,FUN_014570,gene
5239,FUN_015567,gene
5240,FUN_015570,gene
5241,FUN_014575,gene
5242,FUN_015607,gene
5243,FUN_015622,gene
5244,FUN_015623,gene
5245,FUN_014584,gene
5246,FUN_014586,gene
5247,FUN_014587,gene
5248,FUN_014589,gene
5249,FUN_015651,gene
5250,FUN_014592,gene
5251,FUN_015674,gene
5252,FUN_014597,gene
5253,FUN_014599,gene
5254,FUN_014603,gene
5255,FUN_015711,gene
5256,FUN_015717,gene
5257,FUN_014608,gene
5258,FUN_014609,gene
5259,FUN_015742,gene
5260,FUN_015754,gene
5261,FUN_015765,gene
5262,FUN_015783,gene
5263,FUN_014617,gene
5264,FUN_014624,gene
5265,FUN_014625,gene
5266,FUN_014630,gene
5267,FUN_014635,gene
5268,FUN_014637,gene
5269,FUN_015895,gene
5270,FUN_014638,gene
5271,FUN_014639,gene
5272,FUN_014640,gene
5273,FUN_014642,gene
5274,FUN_014643,gene
5275,FUN_015918,gene
5276,FUN_014647,gene
5277,FUN_014650,gene
5278,FUN_014653,gene
5279,FUN_014655,gene
5280,FUN_014657,gene
5281,FUN_014661,gene
5282,FUN_014668,gene
5283,FUN_014674,gene
5284,FUN_014685,gene
5285,FUN_014690,gene
5286,FUN_014440,gene
5287,FUN_014696,gene
5288,FUN_014441,gene
5289,FUN_014706,gene
5290,FUN_014713,gene
5291,FUN_014715,gene
5292,FUN_014716,gene
5293,FUN_014733,gene
5294,FUN_014737,gene
5295,FUN_014740,gene
5296,FUN_014749,gene
5297,FUN_014752,gene
5298,FUN_014754,gene
5299,FUN_014448,gene
5300,FUN_014758,gene
5301,FUN_014449,gene
5302,FUN_014770,gene
5303,FUN_014783,gene
5304,FUN_014789,gene
5305,FUN_014450,gene
5306,FUN_014792,gene
5307,FUN_014796,gene
5308,FUN_014451,gene
5309,FUN_014805,gene
5310,FUN_014456,gene
5311,FUN_014840,gene
5312,FUN_014842,gene
5313,FUN_014856,gene
5314,FUN_014864,gene
5315,FUN_014875,gene
5316,FUN_014462,gene
5317,FUN_014892,gene
5318,FUN_014899,gene
5319,FUN_014907,gene
5320,FUN_014924,gene
5321,FUN_014928,gene
5322,FUN_014936,gene
5323,FUN_014939,gene
5324,FUN_014948,gene
5325,FUN_014953,gene
5326,FUN_014955,gene
5327,FUN_014473,gene
5328,FUN_014963,gene
5329,FUN_014964,gene
5330,FUN_014966,gene
5331,FUN_014977,gene
5332,FUN_014983,gene
5333,FUN_014994,gene
5334,FUN_015006,gene
5335,FUN_015009,gene
5336,FUN_015018,gene
5337,FUN_015022,gene
5338,FUN_015029,gene
5339,FUN_015035,gene
5340,FUN_014477,gene
5341,FUN_015041,gene
5342,FUN_015056,gene
5343,FUN_015057,gene
5344,FUN_015058,gene
5345,FUN_015059,gene
5346,FUN_014483,gene
5347,FUN_015076,gene
5348,FUN_014486,gene
5349,FUN_015091,gene
5350,FUN_014487,gene
5351,FUN_015095,gene
5352,FUN_015101,gene
5353,FUN_015104,gene
5354,FUN_014489,gene
5355,FUN_014490,gene
5356,FUN_014494,gene
5357,FUN_015112,gene
5358,FUN_015135,gene
5359,FUN_015139,gene
5360,FUN_015149,gene
5361,FUN_015154,gene
5362,FUN_015156,gene
5363,FUN_014502,gene
5364,FUN_015164,gene
5365,FUN_015166,gene
5366,FUN_014504,gene
5367,FUN_015183,gene
5368,FUN_015185,gene
5369,FUN_015187,gene
5370,FUN_015191,gene
5371,FUN_014506,gene
5372,FUN_015219,gene
5373,FUN_015221,gene
5374,FUN_014511,gene
5375,FUN_015260,gene
5376,FUN_015262,gene
5377,FUN_015273,gene
5378,FUN_014514,gene
5379,FUN_015280,gene
5380,FUN_015292,gene
5381,FUN_015293,gene
5382,FUN_015304,gene
5383,FUN_015312,gene
5384,FUN_015317,gene
5385,FUN_015326,gene
5386,FUN_015332,gene
5387,FUN_015337,gene
5388,FUN_014432,gene
5389,FUN_014524,gene
5390,FUN_014525,gene
5391,FUN_015366,gene
5392,FUN_015370,gene
5393,FUN_015383,gene
5394,FUN_014529,gene
5395,FUN_015402,gene
5396,FUN_015407,gene
5397,FUN_015408,gene
5398,FUN_016083,gene
5399,FUN_016085,gene
5400,FUN_016088,gene
5401,FUN_016101,gene
5402,FUN_016104,gene
5403,FUN_015985,gene
5404,FUN_016111,gene
5405,FUN_016118,gene
5406,FUN_016130,gene
5407,FUN_016131,gene
5408,FUN_016135,gene
5409,FUN_016137,gene
5410,FUN_016148,gene
5411,FUN_016150,gene
5412,FUN_016151,gene
5413,FUN_016158,gene
5414,FUN_016163,gene
5415,FUN_015994,gene
5416,FUN_016167,gene
5417,FUN_015998,gene
5418,FUN_015978,gene
5419,FUN_016015,gene
5420,FUN_016029,gene
5421,FUN_016031,gene
5422,FUN_016276,gene
5423,FUN_016279,gene
5424,FUN_017236,gene
5425,FUN_017243,gene
5426,FUN_016288,gene
5427,FUN_016299,gene
5428,FUN_017709,gene
5429,FUN_017710,gene
5430,FUN_017711,gene
5431,FUN_016314,gene
5432,FUN_016315,gene
5433,FUN_016189,gene
5434,FUN_016320,gene
5435,FUN_016331,gene
5436,FUN_016334,gene
5437,FUN_016337,gene
5438,FUN_016340,gene
5439,FUN_016342,gene
5440,FUN_016353,gene
5441,FUN_016357,gene
5442,FUN_016363,gene
5443,FUN_016195,gene
5444,FUN_016384,gene
5445,FUN_016385,gene
5446,FUN_016386,gene
5447,FUN_016395,gene
5448,FUN_016396,gene
5449,FUN_016406,gene
5450,FUN_016410,gene
5451,FUN_016412,gene
5452,FUN_016416,gene
5453,FUN_016422,gene
5454,FUN_016423,gene
5455,FUN_016439,gene
5456,FUN_016443,gene
5457,FUN_016447,gene
5458,FUN_016453,gene
5459,FUN_016454,gene
5460,FUN_016468,gene
5461,FUN_016469,gene
5462,FUN_016471,gene
5463,FUN_016475,gene
5464,FUN_016488,gene
5465,FUN_016491,gene
5466,FUN_016494,gene
5467,FUN_016504,gene
5468,FUN_016505,gene
5469,FUN_016532,gene
5470,FUN_016549,gene
5471,FUN_016559,gene
5472,FUN_016217,gene
5473,FUN_016566,gene
5474,FUN_016571,gene
5475,FUN_016580,gene
5476,FUN_016223,gene
5477,FUN_016614,gene
5478,FUN_016621,gene
5479,FUN_016636,gene
5480,FUN_016648,gene
5481,FUN_016667,gene
5482,FUN_016706,gene
5483,FUN_016708,gene
5484,FUN_016720,gene
5485,FUN_016723,gene
5486,FUN_016724,gene
5487,FUN_016725,gene
5488,FUN_016729,gene
5489,FUN_016740,gene
5490,FUN_016743,gene
5491,FUN_016744,gene
5492,FUN_016748,gene
5493,FUN_016778,gene
5494,FUN_016780,gene
5495,FUN_016787,gene
5496,FUN_016797,gene
5497,FUN_016800,gene
5498,FUN_016242,gene
5499,FUN_016840,gene
5500,FUN_016243,gene
5501,FUN_016873,gene
5502,FUN_016877,gene
5503,FUN_016878,gene
5504,FUN_016901,gene
5505,FUN_016964,gene
5506,FUN_016969,gene
5507,FUN_016990,gene
5508,FUN_017840,gene
5509,FUN_018495,gene
5510,FUN_017841,gene
5511,FUN_018500,gene
5512,FUN_018501,gene
5513,FUN_018516,gene
5514,FUN_018526,gene
5515,FUN_018528,gene
5516,FUN_018530,gene
5517,FUN_018536,gene
5518,FUN_017846,gene
5519,FUN_018542,gene
5520,FUN_017848,gene
5521,FUN_018593,gene
5522,FUN_018596,gene
5523,FUN_018598,gene
5524,FUN_018656,gene
5525,FUN_018658,gene
5526,FUN_017759,gene
5527,FUN_018799,gene
5528,FUN_018835,gene
5529,FUN_018836,gene
5530,FUN_018842,gene
5531,FUN_018864,gene
5532,FUN_018870,gene
5533,FUN_018873,gene
5534,FUN_017881,gene
5535,FUN_018932,gene
5536,FUN_018936,gene
5537,FUN_017891,gene
5538,FUN_019019,gene
5539,FUN_019139,gene
5540,FUN_019141,gene
5541,FUN_019178,gene
5542,FUN_017915,gene
5543,FUN_017919,gene
5544,FUN_017923,gene
5545,FUN_017927,gene
5546,FUN_017931,gene
5547,FUN_017942,gene
5548,FUN_017943,gene
5549,FUN_017946,gene
5550,FUN_017951,gene
5551,FUN_017952,gene
5552,FUN_017957,gene
5553,FUN_017769,gene
5554,FUN_017972,gene
5555,FUN_017983,gene
5556,FUN_017771,gene
5557,FUN_017988,gene
5558,FUN_017991,gene
5559,FUN_018003,gene
5560,FUN_018004,gene
5561,FUN_017777,gene
5562,FUN_017778,gene
5563,FUN_017782,gene
5564,FUN_018020,gene
5565,FUN_018022,gene
5566,FUN_018029,gene
5567,FUN_018053,gene
5568,FUN_018055,gene
5569,FUN_018061,gene
5570,FUN_018063,gene
5571,FUN_018069,gene
5572,FUN_017788,gene
5573,FUN_018133,gene
5574,FUN_018137,gene
5575,FUN_018139,gene
5576,FUN_018180,gene
5577,FUN_018190,gene
5578,FUN_018193,gene
5579,FUN_017807,gene
5580,FUN_018233,gene
5581,FUN_018271,gene
5582,FUN_018273,gene
5583,FUN_018290,gene
5584,FUN_017816,gene
5585,FUN_017817,gene
5586,FUN_018311,gene
5587,FUN_018333,gene
5588,FUN_017824,gene
5589,FUN_017827,gene
5590,FUN_018350,gene
5591,FUN_017756,gene
5592,FUN_018361,gene
5593,FUN_018362,gene
5594,FUN_018398,gene
5595,FUN_018407,gene
5596,FUN_018415,gene
5597,FUN_018418,gene
5598,FUN_018428,gene
5599,FUN_018432,gene
5600,FUN_018436,gene
5601,FUN_017835,gene
5602,FUN_018439,gene
5603,FUN_018441,gene
5604,FUN_018443,gene
5605,FUN_018465,gene
5606,FUN_018476,gene
5607,FUN_021014,gene
5608,FUN_019335,gene
5609,FUN_019346,gene
5610,FUN_019347,gene
5611,FUN_019394,gene
5612,FUN_019434,gene
5613,FUN_019501,gene
5614,FUN_019508,gene
5615,FUN_019518,gene
5616,FUN_019560,gene
5617,FUN_019827,gene
5618,FUN_020746,gene
5619,FUN_020786,gene
5620,FUN_020850,gene
5621,FUN_020851,gene
5622,FUN_020852,gene
5623,FUN_020853,gene
5624,FUN_020859,gene
5625,FUN_022527,gene
5626,FUN_022529,gene
5627,FUN_022532,gene
5628,FUN_022541,gene
5629,FUN_022542,gene
5630,FUN_022544,gene
5631,FUN_022546,gene
5632,FUN_022568,gene
5633,FUN_022586,gene
5634,FUN_022591,gene
5635,FUN_022596,gene
5636,FUN_022599,gene
5637,FUN_022610,gene
5638,FUN_022613,gene
5639,FUN_022617,gene
5640,FUN_022626,gene
5641,FUN_022630,gene
5642,FUN_022634,gene
5643,FUN_022638,gene
5644,FUN_022639,gene
5645,FUN_022644,gene
5646,FUN_022647,gene
5647,FUN_022655,gene
5648,FUN_022659,gene
5649,FUN_022669,gene
5650,FUN_022679,gene
5651,FUN_022682,gene
5652,FUN_022684,gene
5653,FUN_022693,gene
5654,FUN_022700,gene
5655,FUN_022710,gene
5656,FUN_022713,gene
5657,FUN_022766,gene
5658,FUN_022767,gene
5659,FUN_022768,gene
5660,FUN_022770,gene
5661,FUN_022771,gene
5662,FUN_022775,gene
5663,FUN_022777,gene
5664,FUN_022778,gene
5665,FUN_022780,gene
5666,FUN_021449,gene
5667,FUN_021465,gene
5668,FUN_021478,gene
5669,FUN_021608,gene
5670,FUN_021922,gene
5671,FUN_021928,gene
5672,FUN_021929,gene
5673,FUN_021939,gene
5674,FUN_021951,gene
5675,FUN_021978,gene
5676,FUN_022011,gene
5677,FUN_022016,gene
5678,FUN_022017,gene
5679,FUN_022043,gene
5680,FUN_022045,gene
5681,FUN_022046,gene
5682,FUN_022055,gene
5683,FUN_022056,gene
5684,FUN_022072,gene
5685,FUN_022073,gene
5686,FUN_022076,gene
5687,FUN_022080,gene
5688,FUN_022104,gene
5689,FUN_022135,gene
5690,FUN_022160,gene
5691,FUN_022172,gene
5692,FUN_022195,gene
5693,FUN_022197,gene
5694,FUN_022204,gene
5695,FUN_022208,gene
5696,FUN_022211,gene
5697,FUN_022219,gene
5698,FUN_022237,gene
5699,FUN_022249,gene
5700,FUN_022260,gene
5701,FUN_022267,gene
5702,FUN_022270,gene
5703,FUN_022274,gene
5704,FUN_022275,gene
5705,FUN_022282,gene
5706,FUN_022283,gene
5707,FUN_022290,gene
5708,FUN_022295,gene
5709,FUN_022307,gene
5710,FUN_022308,gene
5711,FUN_022310,gene
5712,FUN_022313,gene
5713,FUN_022320,gene
5714,FUN_022328,gene
5715,FUN_022339,gene
5716,FUN_022340,gene
5717,FUN_022343,gene
5718,FUN_022346,gene
5719,FUN_022356,gene
5720,FUN_022363,gene
5721,FUN_022374,gene
5722,FUN_022379,gene
5723,FUN_021108,gene
5724,FUN_022389,gene
5725,FUN_022393,gene
5726,FUN_022395,gene
5727,FUN_022400,gene
5728,FUN_022403,gene
5729,FUN_022405,gene
5730,FUN_022406,gene
5731,FUN_022410,gene
5732,FUN_022414,gene
5733,FUN_022416,gene
5734,FUN_022430,gene
5735,FUN_021112,gene
5736,FUN_022436,gene
5737,FUN_022473,gene
5738,FUN_022476,gene
5739,FUN_022479,gene
5740,FUN_022481,gene
5741,FUN_022482,gene
5742,FUN_022486,gene
5743,FUN_022516,gene
5744,FUN_023621,gene
5745,FUN_023625,gene
5746,FUN_023633,gene
5747,FUN_023634,gene
5748,FUN_023644,gene
5749,FUN_023647,gene
5750,FUN_023669,gene
5751,FUN_023682,gene
5752,FUN_023689,gene
5753,FUN_023700,gene
5754,FUN_023703,gene
5755,FUN_023758,gene
5756,FUN_023759,gene
5757,FUN_022889,gene
5758,FUN_023870,gene
5759,FUN_023873,gene
5760,FUN_022898,gene
5761,FUN_022899,gene
5762,FUN_022900,gene
5763,FUN_022907,gene
5764,FUN_022804,gene
5765,FUN_022917,gene
5766,FUN_022918,gene
5767,FUN_022922,gene
5768,FUN_022940,gene
5769,FUN_022946,gene
5770,FUN_022949,gene
5771,FUN_022955,gene
5772,FUN_022958,gene
5773,FUN_022962,gene
5774,FUN_022978,gene
5775,FUN_022981,gene
5776,FUN_022991,gene
5777,FUN_023000,gene
5778,FUN_023006,gene
5779,FUN_023007,gene
5780,FUN_023012,gene
5781,FUN_022818,gene
5782,FUN_023020,gene
5783,FUN_023031,gene
5784,FUN_023032,gene
5785,FUN_023033,gene
5786,FUN_023042,gene
5787,FUN_023051,gene
5788,FUN_023063,gene
5789,FUN_022821,gene
5790,FUN_023074,gene
5791,FUN_023076,gene
5792,FUN_023080,gene
5793,FUN_023087,gene
5794,FUN_023097,gene
5795,FUN_022826,gene
5796,FUN_023122,gene
5797,FUN_023134,gene
5798,FUN_023140,gene
5799,FUN_023147,gene
5800,FUN_023159,gene
5801,FUN_023163,gene
5802,FUN_023165,gene
5803,FUN_023178,gene
5804,FUN_023181,gene
5805,FUN_023187,gene
5806,FUN_023188,gene
5807,FUN_023189,gene
5808,FUN_023190,gene
5809,FUN_023199,gene
5810,FUN_022834,gene
5811,FUN_023205,gene
5812,FUN_023213,gene
5813,FUN_023217,gene
5814,FUN_023220,gene
5815,FUN_023223,gene
5816,FUN_023238,gene
5817,FUN_023239,gene
5818,FUN_023255,gene
5819,FUN_023257,gene
5820,FUN_023259,gene
5821,FUN_023269,gene
5822,FUN_022844,gene
5823,FUN_023297,gene
5824,FUN_023307,gene
5825,FUN_023309,gene
5826,FUN_022848,gene
5827,FUN_023324,gene
5828,FUN_023350,gene
5829,FUN_022851,gene
5830,FUN_023364,gene
5831,FUN_023368,gene
5832,FUN_023380,gene
5833,FUN_023381,gene
5834,FUN_023382,gene
5835,FUN_022856,gene
5836,FUN_023393,gene
5837,FUN_023396,gene
5838,FUN_023400,gene
5839,FUN_023407,gene
5840,FUN_023416,gene
5841,FUN_023420,gene
5842,FUN_023421,gene
5843,FUN_023437,gene
5844,FUN_023442,gene
5845,FUN_023447,gene
5846,FUN_023450,gene
5847,FUN_022863,gene
5848,FUN_023478,gene
5849,FUN_023483,gene
5850,FUN_022864,gene
5851,FUN_023494,gene
5852,FUN_023495,gene
5853,FUN_023500,gene
5854,FUN_023502,gene
5855,FUN_022869,gene
5856,FUN_023534,gene
5857,FUN_023535,gene
5858,FUN_023549,gene
5859,FUN_023551,gene
5860,FUN_023553,gene
5861,FUN_023557,gene
5862,FUN_023558,gene
5863,FUN_023560,gene
5864,FUN_023564,gene
5865,FUN_023580,gene
5866,FUN_023587,gene
5867,FUN_023590,gene
5868,FUN_023594,gene
5869,FUN_023596,gene
5870,FUN_022876,gene
5871,FUN_023612,gene
5872,FUN_024705,gene
5873,FUN_024000,gene
5874,FUN_024726,gene
5875,FUN_024754,gene
5876,FUN_024762,gene
5877,FUN_024765,gene
5878,FUN_024769,gene
5879,FUN_024775,gene
5880,FUN_024777,gene
5881,FUN_024004,gene
5882,FUN_024778,gene
5883,FUN_024780,gene
5884,FUN_024781,gene
5885,FUN_024871,gene
5886,FUN_024895,gene
5887,FUN_024922,gene
5888,FUN_024927,gene
5889,FUN_024932,gene
5890,FUN_024944,gene
5891,FUN_024945,gene
5892,FUN_024946,gene
5893,FUN_025100,gene
5894,FUN_023921,gene
5895,FUN_025109,gene
5896,FUN_024030,gene
5897,FUN_024037,gene
5898,FUN_024048,gene
5899,FUN_024053,gene
5900,FUN_024058,gene
5901,FUN_024063,gene
5902,FUN_024071,gene
5903,FUN_024075,gene
5904,FUN_024086,gene
5905,FUN_024108,gene
5906,FUN_024111,gene
5907,FUN_024126,gene
5908,FUN_024129,gene
5909,FUN_024131,gene
5910,FUN_024139,gene
5911,FUN_024154,gene
5912,FUN_024155,gene
5913,FUN_024163,gene
5914,FUN_024166,gene
5915,FUN_024177,gene
5916,FUN_024186,gene
5917,FUN_024192,gene
5918,FUN_024209,gene
5919,FUN_024220,gene
5920,FUN_024223,gene
5921,FUN_024244,gene
5922,FUN_024254,gene
5923,FUN_023946,gene
5924,FUN_024258,gene
5925,FUN_024274,gene
5926,FUN_024280,gene
5927,FUN_024281,gene
5928,FUN_024300,gene
5929,FUN_024304,gene
5930,FUN_023949,gene
5931,FUN_024310,gene
5932,FUN_024315,gene
5933,FUN_024316,gene
5934,FUN_024334,gene
5935,FUN_023952,gene
5936,FUN_024348,gene
5937,FUN_024366,gene
5938,FUN_024368,gene
5939,FUN_024371,gene
5940,FUN_024385,gene
5941,FUN_024387,gene
5942,FUN_024394,gene
5943,FUN_023960,gene
5944,FUN_024408,gene
5945,FUN_024412,gene
5946,FUN_024413,gene
5947,FUN_024416,gene
5948,FUN_024419,gene
5949,FUN_024443,gene
5950,FUN_024450,gene
5951,FUN_023969,gene
5952,FUN_024508,gene
5953,FUN_024510,gene
5954,FUN_024514,gene
5955,FUN_024527,gene
5956,FUN_023979,gene
5957,FUN_024558,gene
5958,FUN_024561,gene
5959,FUN_024576,gene
5960,FUN_024577,gene
5961,FUN_024588,gene
5962,FUN_024594,gene
5963,FUN_024595,gene
5964,FUN_023984,gene
5965,FUN_024615,gene
5966,FUN_024640,gene
5967,FUN_024641,gene
5968,FUN_024649,gene
5969,FUN_024660,gene
5970,FUN_025309,gene
5971,FUN_025223,gene
5972,FUN_025316,gene
5973,FUN_025318,gene
5974,FUN_025335,gene
5975,FUN_025340,gene
5976,FUN_025214,gene
5977,FUN_025350,gene
5978,FUN_025356,gene
5979,FUN_025358,gene
5980,FUN_025359,gene
5981,FUN_025364,gene
5982,FUN_025365,gene
5983,FUN_025371,gene
5984,FUN_025373,gene
5985,FUN_025395,gene
5986,FUN_025228,gene
5987,FUN_025410,gene
5988,FUN_025412,gene
5989,FUN_025231,gene
5990,FUN_025232,gene
5991,FUN_025443,gene
5992,FUN_025450,gene
5993,FUN_025459,gene
5994,FUN_025460,gene
5995,FUN_025464,gene
5996,FUN_025466,gene
5997,FUN_025482,gene
5998,FUN_025485,gene
5999,FUN_025242,gene
6000,FUN_025519,gene
6001,FUN_025540,gene
6002,FUN_025552,gene
6003,FUN_025557,gene
6004,FUN_025579,gene
6005,FUN_025259,gene
6006,FUN_025651,gene
6007,FUN_025652,gene
6008,FUN_025653,gene
6009,FUN_025654,gene
6010,FUN_025656,gene
6011,FUN_025661,gene
6012,FUN_025662,gene
6013,FUN_025666,gene
6014,FUN_025667,gene
6015,FUN_025670,gene
6016,FUN_025671,gene
6017,FUN_025685,gene
6018,FUN_025689,gene
6019,FUN_025692,gene
6020,FUN_025696,gene
6021,FUN_025699,gene
6022,FUN_025700,gene
6023,FUN_025701,gene
6024,FUN_025705,gene
6025,FUN_025220,gene
6026,FUN_025283,gene
6027,FUN_026537,gene
6028,FUN_026538,gene
6029,FUN_026541,gene
6030,FUN_026543,gene
6031,FUN_026564,gene
6032,FUN_026570,gene
6033,FUN_026572,gene
6034,FUN_026588,gene
6035,FUN_025835,gene
6036,FUN_026618,gene
6037,FUN_026628,gene
6038,FUN_026629,gene
6039,FUN_025838,gene
6040,FUN_026638,gene
6041,FUN_025840,gene
6042,FUN_025841,gene
6043,FUN_026653,gene
6044,FUN_026682,gene
6045,FUN_026685,gene
6046,FUN_026699,gene
6047,FUN_026702,gene
6048,FUN_026708,gene
6049,FUN_026711,gene
6050,FUN_025850,gene
6051,FUN_026712,gene
6052,FUN_026729,gene
6053,FUN_026741,gene
6054,FUN_025855,gene
6055,FUN_025856,gene
6056,FUN_025859,gene
6057,FUN_025860,gene
6058,FUN_026819,gene
6059,FUN_026828,gene
6060,FUN_025869,gene
6061,FUN_025870,gene
6062,FUN_025727,gene
6063,FUN_026897,gene
6064,FUN_026899,gene
6065,FUN_026901,gene
6066,FUN_026902,gene
6067,FUN_026917,gene
6068,FUN_026918,gene
6069,FUN_026978,gene
6070,FUN_026981,gene
6071,FUN_026984,gene
6072,FUN_027025,gene
6073,FUN_025883,gene
6074,FUN_025886,gene
6075,FUN_027056,gene
6076,FUN_025887,gene
6077,FUN_027067,gene
6078,FUN_025895,gene
6079,FUN_025904,gene
6080,FUN_027101,gene
6081,FUN_025906,gene
6082,FUN_025732,gene
6083,FUN_025913,gene
6084,FUN_025914,gene
6085,FUN_025925,gene
6086,FUN_025927,gene
6087,FUN_025928,gene
6088,FUN_025934,gene
6089,FUN_025937,gene
6090,FUN_025957,gene
6091,FUN_025962,gene
6092,FUN_025976,gene
6093,FUN_025979,gene
6094,FUN_025988,gene
6095,FUN_025990,gene
6096,FUN_025991,gene
6097,FUN_025992,gene
6098,FUN_025997,gene
6099,FUN_026001,gene
6100,FUN_026002,gene
6101,FUN_025747,gene
6102,FUN_025749,gene
6103,FUN_025750,gene
6104,FUN_026023,gene
6105,FUN_026031,gene
6106,FUN_026033,gene
6107,FUN_026034,gene
6108,FUN_026042,gene
6109,FUN_026044,gene
6110,FUN_026056,gene
6111,FUN_026059,gene
6112,FUN_026060,gene
6113,FUN_026063,gene
6114,FUN_026064,gene
6115,FUN_026068,gene
6116,FUN_026069,gene
6117,FUN_026074,gene
6118,FUN_026076,gene
6119,FUN_026079,gene
6120,FUN_026087,gene
6121,FUN_025757,gene
6122,FUN_026108,gene
6123,FUN_025760,gene
6124,FUN_026155,gene
6125,FUN_026162,gene
6126,FUN_025763,gene
6127,FUN_026173,gene
6128,FUN_026177,gene
6129,FUN_026179,gene
6130,FUN_026199,gene
6131,FUN_025772,gene
6132,FUN_026215,gene
6133,FUN_026216,gene
6134,FUN_025777,gene
6135,FUN_026225,gene
6136,FUN_026228,gene
6137,FUN_026229,gene
6138,FUN_026241,gene
6139,FUN_026244,gene
6140,FUN_026245,gene
6141,FUN_026250,gene
6142,FUN_025787,gene
6143,FUN_026273,gene
6144,FUN_026275,gene
6145,FUN_026283,gene
6146,FUN_026288,gene
6147,FUN_026290,gene
6148,FUN_026294,gene
6149,FUN_026296,gene
