,id,type
134,FUN_031444,gene
135,FUN_037430,gene
136,FUN_040551,gene
137,FUN_042900,gene
138,FUN_012187,gene
139,FUN_006464,gene
140,FUN_008586,gene
141,FUN_008587,gene
142,FUN_015940,gene
143,FUN_018774,gene
144,FUN_019354,gene
145,FUN_019367,gene
146,FUN_026529,gene
147,FUN_026257,gene
148,FUN_026300,gene
149,FUN_028371,gene
150,FUN_041240,gene
151,FUN_018925,gene
152,FUN_002575,gene
153,FUN_002930,gene
154,FUN_006284,gene
155,FUN_007079,gene
156,FUN_009778,gene
157,FUN_009412,gene
158,FUN_010620,gene
159,FUN_012750,gene
160,FUN_013504,gene
161,FUN_014517,gene
162,FUN_018543,gene
163,FUN_018795,gene
164,FUN_020937,gene
165,FUN_020838,gene
166,FUN_022109,gene
167,FUN_024411,gene
168,FUN_026363,gene
169,FUN_029052,gene
170,FUN_031244,gene
171,FUN_034490,gene
172,FUN_035286,gene
173,FUN_036983,gene
174,FUN_040263,gene
175,FUN_041578,gene
176,FUN_041607,gene
177,FUN_043475,gene
178,FUN_001498,gene
179,FUN_001500,gene
180,FUN_000378,gene
181,FUN_000565,gene
182,FUN_001181,gene
183,FUN_004228,gene
184,FUN_004568,gene
185,FUN_002668,gene
186,FUN_006329,gene
187,FUN_006864,gene
188,FUN_005992,gene
189,FUN_008584,gene
190,FUN_008661,gene
191,FUN_009308,gene
192,FUN_014974,gene
193,FUN_018796,gene
194,FUN_022044,gene
195,FUN_022259,gene
196,FUN_022261,gene
197,FUN_025518,gene
198,FUN_032020,gene
199,FUN_032651,gene
200,FUN_034113,gene
201,FUN_034230,gene
202,FUN_034385,gene
203,FUN_034483,gene
204,FUN_035756,gene
205,FUN_034780,gene
206,FUN_036052,gene
207,FUN_037779,gene
208,FUN_037285,gene
209,FUN_040090,gene
210,FUN_040140,gene
211,FUN_040271,gene
212,FUN_041277,gene
213,FUN_043547,gene
214,FUN_001028,gene
215,FUN_003789,gene
216,FUN_004041,gene
217,FUN_004156,gene
218,FUN_004264,gene
219,FUN_004351,gene
220,FUN_004376,gene
221,FUN_004432,gene
222,FUN_004475,gene
223,FUN_004628,gene
224,FUN_005486,gene
225,FUN_002861,gene
226,FUN_002929,gene
227,FUN_006885,gene
228,FUN_007025,gene
229,FUN_006236,gene
230,FUN_007778,gene
231,FUN_007837,gene
232,FUN_009370,gene
233,FUN_010566,gene
234,FUN_011416,gene
235,FUN_010630,gene
236,FUN_013454,gene
237,FUN_013872,gene
238,FUN_015486,gene
239,FUN_014653,gene
240,FUN_014657,gene
241,FUN_014864,gene
242,FUN_014896,gene
243,FUN_015058,gene
244,FUN_014486,gene
245,FUN_015282,gene
246,FUN_016395,gene
247,FUN_016580,gene
248,FUN_016840,gene
249,FUN_018500,gene
250,FUN_018526,gene
251,FUN_018656,gene
252,FUN_017777,gene
253,FUN_018245,gene
254,FUN_018352,gene
255,FUN_018415,gene
256,FUN_019347,gene
257,FUN_022160,gene
258,FUN_022195,gene
259,FUN_022310,gene
260,FUN_022356,gene
261,FUN_023500,gene
262,FUN_024922,gene
263,FUN_024927,gene
264,FUN_025109,gene
265,FUN_025116,gene
266,FUN_024566,gene
267,FUN_025303,gene
268,FUN_025670,gene
269,FUN_025701,gene
270,FUN_025859,gene
271,FUN_025748,gene
272,FUN_025812,gene
273,FUN_026492,gene
274,FUN_028063,gene
275,FUN_028193,gene
276,FUN_028227,gene
277,FUN_027285,gene
278,FUN_028971,gene
279,FUN_029260,gene
280,FUN_031646,gene
281,FUN_031860,gene
282,FUN_032003,gene
283,FUN_032098,gene
284,FUN_032103,gene
285,FUN_032167,gene
286,FUN_032325,gene
287,FUN_032340,gene
288,FUN_034189,gene
289,FUN_034192,gene
290,FUN_035010,gene
291,FUN_034825,gene
292,FUN_035578,gene
293,FUN_037707,gene
294,FUN_037739,gene
295,FUN_036977,gene
296,FUN_036980,gene
297,FUN_037324,gene
298,FUN_038892,gene
299,FUN_038257,gene
300,FUN_039363,gene
301,FUN_039380,gene
302,FUN_040018,gene
303,FUN_040050,gene
304,FUN_040206,gene
305,FUN_040301,gene
306,FUN_041639,gene
307,FUN_041850,gene
308,FUN_042666,gene
309,FUN_043323,gene
310,FUN_042838,gene
311,FUN_043369,gene
312,FUN_042842,gene
313,FUN_002203,gene
314,FUN_000951,gene
315,FUN_005151,gene
316,FUN_009197,gene
317,FUN_009581,gene
318,FUN_029840,gene
319,FUN_036817,gene
320,FUN_037902,gene
321,FUN_039420,gene
322,FUN_009111,gene
323,FUN_021178,gene
324,FUN_028632,gene
325,FUN_031246,gene
326,FUN_040659,gene
327,FUN_001442,gene
328,FUN_001444,gene
329,FUN_001828,gene
330,FUN_000268,gene
331,FUN_000269,gene
332,FUN_003933,gene
333,FUN_004026,gene
334,FUN_004244,gene
335,FUN_004824,gene
336,FUN_006541,gene
337,FUN_007104,gene
338,FUN_008636,gene
339,FUN_008072,gene
340,FUN_008102,gene
341,FUN_012626,gene
342,FUN_013137,gene
343,FUN_015425,gene
344,FUN_014717,gene
345,FUN_015253,gene
346,FUN_015384,gene
347,FUN_017237,gene
348,FUN_018759,gene
349,FUN_022319,gene
350,FUN_023348,gene
351,FUN_026581,gene
352,FUN_029200,gene
353,FUN_029471,gene
354,FUN_032998,gene
355,FUN_033000,gene
356,FUN_034793,gene
357,FUN_034988,gene
358,FUN_035547,gene
359,FUN_037465,gene
360,FUN_040158,gene
361,FUN_040162,gene
362,FUN_040166,gene
363,FUN_041416,gene
364,FUN_041785,gene
365,FUN_041789,gene
366,FUN_028594,gene
367,FUN_032550,gene
368,FUN_001398,gene
369,FUN_000535,gene
370,FUN_000574,gene
371,FUN_000985,gene
372,FUN_002683,gene
373,FUN_002878,gene
374,FUN_006470,gene
375,FUN_007122,gene
376,FUN_006067,gene
377,FUN_007738,gene
378,FUN_007949,gene
379,FUN_009712,gene
380,FUN_009191,gene
381,FUN_009446,gene
382,FUN_009538,gene
383,FUN_013451,gene
384,FUN_014044,gene
385,FUN_011714,gene
386,FUN_015487,gene
387,FUN_015720,gene
388,FUN_015290,gene
389,FUN_016118,gene
390,FUN_016033,gene
391,FUN_017957,gene
392,FUN_024281,gene
393,FUN_024310,gene
394,FUN_024316,gene
395,FUN_025482,gene
396,FUN_025831,gene
397,FUN_025860,gene
398,FUN_025870,gene
399,FUN_026042,gene
400,FUN_027356,gene
401,FUN_028788,gene
402,FUN_031252,gene
403,FUN_032813,gene
404,FUN_033683,gene
405,FUN_034249,gene
406,FUN_035045,gene
407,FUN_037049,gene
408,FUN_037106,gene
409,FUN_038747,gene
410,FUN_038750,gene
411,FUN_038836,gene
412,FUN_038603,gene
413,FUN_039412,gene
414,FUN_039982,gene
415,FUN_041764,gene
416,FUN_042604,gene
417,FUN_043031,gene
418,FUN_043244,gene
419,FUN_044274,gene
420,FUN_000857,gene
421,FUN_001148,gene
422,FUN_002351,gene
423,FUN_008111,gene
424,FUN_012752,gene
425,FUN_013357,gene
426,FUN_014586,gene
427,FUN_015284,gene
428,FUN_016648,gene
429,FUN_017919,gene
430,FUN_018137,gene
431,FUN_022596,gene
432,FUN_023076,gene
433,FUN_023368,gene
434,FUN_023494,gene
435,FUN_023535,gene
436,FUN_024509,gene
437,FUN_025412,gene
438,FUN_028471,gene
439,FUN_031789,gene
440,FUN_032027,gene
441,FUN_032456,gene
442,FUN_034724,gene
443,FUN_034375,gene
444,FUN_036979,gene
445,FUN_037944,gene
446,FUN_039882,gene
447,FUN_041478,gene
448,FUN_041522,gene
449,FUN_043392,gene
450,FUN_043568,gene
451,FUN_001130,gene
452,FUN_003881,gene
453,FUN_004040,gene
454,FUN_002471,gene
455,FUN_004624,gene
456,FUN_002525,gene
457,FUN_006417,gene
458,FUN_006803,gene
459,FUN_007022,gene
460,FUN_005896,gene
461,FUN_008458,gene
462,FUN_007846,gene
463,FUN_007871,gene
464,FUN_008909,gene
465,FUN_008911,gene
466,FUN_010669,gene
467,FUN_011890,gene
468,FUN_015451,gene
469,FUN_014862,gene
470,FUN_015089,gene
471,FUN_014511,gene
472,FUN_016640,gene
473,FUN_016233,gene
474,FUN_018836,gene
475,FUN_018091,gene
476,FUN_018309,gene
477,FUN_018343,gene
478,FUN_018346,gene
479,FUN_018359,gene
480,FUN_022409,gene
481,FUN_022493,gene
482,FUN_023631,gene
483,FUN_024003,gene
484,FUN_024441,gene
485,FUN_024476,gene
486,FUN_026617,gene
487,FUN_025842,gene
488,FUN_026203,gene
489,FUN_026472,gene
490,FUN_027136,gene
491,FUN_029441,gene
492,FUN_031459,gene
493,FUN_033942,gene
494,FUN_034158,gene
495,FUN_034229,gene
496,FUN_034359,gene
497,FUN_036335,gene
498,FUN_037763,gene
499,FUN_038081,gene
500,FUN_041823,gene
501,FUN_042060,gene
502,FUN_042810,gene
503,FUN_044275,gene
504,FUN_004690,gene
505,FUN_005455,gene
506,FUN_008375,gene
507,FUN_032607,gene
508,FUN_006874,gene
509,FUN_011121,gene
510,FUN_012483,gene
511,FUN_022919,gene
512,FUN_023578,gene
513,FUN_026713,gene
514,FUN_029060,gene
515,FUN_032790,gene
516,FUN_041665,gene
517,FUN_001479,gene
518,FUN_001496,gene
519,FUN_006551,gene
520,FUN_009560,gene
521,FUN_011684,gene
522,FUN_013331,gene
523,FUN_014307,gene
524,FUN_019155,gene
525,FUN_018261,gene
526,FUN_018282,gene
527,FUN_026572,gene
528,FUN_032600,gene
529,FUN_034457,gene
530,FUN_037137,gene
531,FUN_039336,gene
532,FUN_040518,gene
533,FUN_043835,gene
534,FUN_005150,gene
535,FUN_005153,gene
536,FUN_006453,gene
537,FUN_005954,gene
538,FUN_010236,gene
539,FUN_016063,gene
540,FUN_018932,gene
541,FUN_017769,gene
542,FUN_017754,gene
543,FUN_024268,gene
544,FUN_028842,gene
545,FUN_038075,gene
546,FUN_040516,gene
547,FUN_002337,gene
548,FUN_002340,gene
549,FUN_008737,gene
550,FUN_012599,gene
551,FUN_012983,gene
552,FUN_015469,gene
553,FUN_015929,gene
554,FUN_024039,gene
555,FUN_027781,gene
556,FUN_028965,gene
557,FUN_030860,gene
558,FUN_031754,gene
559,FUN_031763,gene
560,FUN_032734,gene
561,FUN_032737,gene
562,FUN_034967,gene
563,FUN_023005,gene
564,FUN_039082,gene
565,FUN_001361,gene
566,FUN_005080,gene
567,FUN_005087,gene
568,FUN_006752,gene
569,FUN_008325,gene
570,FUN_008008,gene
571,FUN_028898,gene
572,FUN_029237,gene
573,FUN_032657,gene
574,FUN_037284,gene
575,FUN_000140,gene
576,FUN_001282,gene
577,FUN_000313,gene
578,FUN_000316,gene
579,FUN_000523,gene
580,FUN_000620,gene
581,FUN_000256,gene
582,FUN_001066,gene
583,FUN_001102,gene
584,FUN_004342,gene
585,FUN_002499,gene
586,FUN_004609,gene
587,FUN_002507,gene
588,FUN_005301,gene
589,FUN_005529,gene
590,FUN_002678,gene
591,FUN_002679,gene
592,FUN_008576,gene
593,FUN_008662,gene
594,FUN_008870,gene
595,FUN_009026,gene
596,FUN_009239,gene
597,FUN_009313,gene
598,FUN_009561,gene
599,FUN_009569,gene
600,FUN_010752,gene
601,FUN_012858,gene
602,FUN_011806,gene
603,FUN_011691,gene
604,FUN_011721,gene
605,FUN_015429,gene
606,FUN_015457,gene
607,FUN_014634,gene
608,FUN_014439,gene
609,FUN_014477,gene
610,FUN_014502,gene
611,FUN_015293,gene
612,FUN_016202,gene
613,FUN_018941,gene
614,FUN_017955,gene
615,FUN_017771,gene
616,FUN_018039,gene
617,FUN_018069,gene
618,FUN_018470,gene
619,FUN_019554,gene
620,FUN_022301,gene
621,FUN_022999,gene
622,FUN_023380,gene
623,FUN_025359,gene
624,FUN_025220,gene
625,FUN_026685,gene
626,FUN_026686,gene
627,FUN_026711,gene
628,FUN_025850,gene
629,FUN_026779,gene
630,FUN_025905,gene
631,FUN_026002,gene
632,FUN_027899,gene
633,FUN_027960,gene
634,FUN_028047,gene
635,FUN_028350,gene
636,FUN_028508,gene
637,FUN_028776,gene
638,FUN_028794,gene
639,FUN_029139,gene
640,FUN_031234,gene
641,FUN_031368,gene
642,FUN_032593,gene
643,FUN_032601,gene
644,FUN_032625,gene
645,FUN_029880,gene
646,FUN_033880,gene
647,FUN_033883,gene
648,FUN_033681,gene
649,FUN_035823,gene
650,FUN_036258,gene
651,FUN_036259,gene
652,FUN_036317,gene
653,FUN_035097,gene
654,FUN_035101,gene
655,FUN_035105,gene
656,FUN_035114,gene
657,FUN_035139,gene
658,FUN_035149,gene
659,FUN_035361,gene
660,FUN_034848,gene
661,FUN_037706,gene
662,FUN_036964,gene
663,FUN_037104,gene
664,FUN_037120,gene
665,FUN_037145,gene
666,FUN_037175,gene
667,FUN_037278,gene
668,FUN_038780,gene
669,FUN_039010,gene
670,FUN_039012,gene
671,FUN_039080,gene
672,FUN_038475,gene
673,FUN_037959,gene
674,FUN_038580,gene
675,FUN_038656,gene
676,FUN_038657,gene
677,FUN_038671,gene
678,FUN_039275,gene
679,FUN_039495,gene
680,FUN_040200,gene
681,FUN_040472,gene
682,FUN_041964,gene
683,FUN_042632,gene
684,FUN_043583,gene
685,FUN_042840,gene
686,FUN_009612,gene
687,FUN_036230,gene
688,FUN_018513,gene
689,FUN_018680,gene
690,FUN_018718,gene
691,FUN_027882,gene
692,FUN_043038,gene
693,FUN_001310,gene
694,FUN_001507,gene
695,FUN_001531,gene
696,FUN_001573,gene
697,FUN_001599,gene
698,FUN_001772,gene
699,FUN_000197,gene
700,FUN_002102,gene
701,FUN_000374,gene
702,FUN_000393,gene
703,FUN_000184,gene
704,FUN_001012,gene
705,FUN_000262,gene
706,FUN_001211,gene
707,FUN_001212,gene
708,FUN_001215,gene
709,FUN_001227,gene
710,FUN_002450,gene
711,FUN_004233,gene
712,FUN_004512,gene
713,FUN_004577,gene
714,FUN_004780,gene
715,FUN_005198,gene
716,FUN_005320,gene
717,FUN_005354,gene
718,FUN_005385,gene
719,FUN_005473,gene
720,FUN_006277,gene
721,FUN_006865,gene
722,FUN_006944,gene
723,FUN_007020,gene
724,FUN_005724,gene
725,FUN_005748,gene
726,FUN_005749,gene
727,FUN_005883,gene
728,FUN_006042,gene
729,FUN_006220,gene
730,FUN_008368,gene
731,FUN_008369,gene
732,FUN_008398,gene
733,FUN_008435,gene
734,FUN_007645,gene
735,FUN_007775,gene
736,FUN_007845,gene
737,FUN_007976,gene
738,FUN_008056,gene
739,FUN_008101,gene
740,FUN_008194,gene
741,FUN_008283,gene
742,FUN_008994,gene
743,FUN_009857,gene
744,FUN_008872,gene
745,FUN_008886,gene
746,FUN_008964,gene
747,FUN_010519,gene
748,FUN_010814,gene
749,FUN_010818,gene
750,FUN_010830,gene
751,FUN_010835,gene
752,FUN_011048,gene
753,FUN_012628,gene
754,FUN_012648,gene
755,FUN_012779,gene
756,FUN_012871,gene
757,FUN_012973,gene
758,FUN_013143,gene
759,FUN_013553,gene
760,FUN_013559,gene
761,FUN_013584,gene
762,FUN_011927,gene
763,FUN_011699,gene
764,FUN_011981,gene
765,FUN_012138,gene
766,FUN_012239,gene
767,FUN_012250,gene
768,FUN_012254,gene
769,FUN_012296,gene
770,FUN_015452,gene
771,FUN_014639,gene
772,FUN_014733,gene
773,FUN_014737,gene
774,FUN_014755,gene
775,FUN_014964,gene
776,FUN_014967,gene
777,FUN_014977,gene
778,FUN_014980,gene
779,FUN_015056,gene
780,FUN_015091,gene
781,FUN_014500,gene
782,FUN_015156,gene
783,FUN_015219,gene
784,FUN_014524,gene
785,FUN_014525,gene
786,FUN_016317,gene
787,FUN_016343,gene
788,FUN_016349,gene
789,FUN_016475,gene
790,FUN_016571,gene
791,FUN_016706,gene
792,FUN_018864,gene
793,FUN_019139,gene
794,FUN_022697,gene
795,FUN_022707,gene
796,FUN_022767,gene
797,FUN_022778,gene
798,FUN_021928,gene
799,FUN_022016,gene
800,FUN_022282,gene
801,FUN_022437,gene
802,FUN_023669,gene
803,FUN_023689,gene
804,FUN_022907,gene
805,FUN_022991,gene
806,FUN_023006,gene
807,FUN_022827,gene
808,FUN_023393,gene
809,FUN_022863,gene
810,FUN_023596,gene
811,FUN_023597,gene
812,FUN_024751,gene
813,FUN_024769,gene
814,FUN_024780,gene
815,FUN_023921,gene
816,FUN_023928,gene
817,FUN_024192,gene
818,FUN_024223,gene
819,FUN_024376,gene
820,FUN_023979,gene
821,FUN_024561,gene
822,FUN_025393,gene
823,FUN_025652,gene
824,FUN_025653,gene
825,FUN_025685,gene
826,FUN_025692,gene
827,FUN_025700,gene
828,FUN_026629,gene
829,FUN_026718,gene
830,FUN_027067,gene
831,FUN_026113,gene
832,FUN_026242,gene
833,FUN_026294,gene
834,FUN_026297,gene
835,FUN_026485,gene
836,FUN_027902,gene
837,FUN_028298,gene
838,FUN_029169,gene
839,FUN_029174,gene
840,FUN_029195,gene
841,FUN_030673,gene
842,FUN_030742,gene
843,FUN_031179,gene
844,FUN_031783,gene
845,FUN_031861,gene
846,FUN_031950,gene
847,FUN_029518,gene
848,FUN_032117,gene
849,FUN_032191,gene
850,FUN_032204,gene
851,FUN_032446,gene
852,FUN_032653,gene
853,FUN_033202,gene
854,FUN_033223,gene
855,FUN_029332,gene
856,FUN_033859,gene
857,FUN_033673,gene
858,FUN_033937,gene
859,FUN_034049,gene
860,FUN_034058,gene
861,FUN_033700,gene
862,FUN_034301,gene
863,FUN_034304,gene
864,FUN_034484,gene
865,FUN_034489,gene
866,FUN_035678,gene
867,FUN_035751,gene
868,FUN_034880,gene
869,FUN_035883,gene
870,FUN_036003,gene
871,FUN_036193,gene
872,FUN_034954,gene
873,FUN_035011,gene
874,FUN_037547,gene
875,FUN_037690,gene
876,FUN_037837,gene
877,FUN_037838,gene
878,FUN_037839,gene
879,FUN_037060,gene
880,FUN_037075,gene
881,FUN_037083,gene
882,FUN_037143,gene
883,FUN_037291,gene
884,FUN_038784,gene
885,FUN_038809,gene
886,FUN_038815,gene
887,FUN_037986,gene
888,FUN_039086,gene
889,FUN_038056,gene
890,FUN_038161,gene
891,FUN_038238,gene
892,FUN_038240,gene
893,FUN_038265,gene
894,FUN_038504,gene
895,FUN_038548,gene
896,FUN_038633,gene
897,FUN_039878,gene
898,FUN_040229,gene
899,FUN_040328,gene
900,FUN_041368,gene
901,FUN_041532,gene
902,FUN_041622,gene
903,FUN_041720,gene
904,FUN_041770,gene
905,FUN_041835,gene
906,FUN_041901,gene
907,FUN_041950,gene
908,FUN_041951,gene
909,FUN_042012,gene
910,FUN_042327,gene
911,FUN_042595,gene
912,FUN_042653,gene
913,FUN_042655,gene
914,FUN_042668,gene
915,FUN_043642,gene
916,FUN_043176,gene
917,FUN_043241,gene
918,FUN_043355,gene
919,FUN_043403,gene
920,FUN_042850,gene
921,FUN_000367,gene
922,FUN_003478,gene
923,FUN_006063,gene
924,FUN_006087,gene
925,FUN_006089,gene
926,FUN_006207,gene
927,FUN_013328,gene
928,FUN_017893,gene
929,FUN_024166,gene
930,FUN_025927,gene
931,FUN_032630,gene
932,FUN_029699,gene
933,FUN_034842,gene
934,FUN_037013,gene
935,FUN_009237,gene
936,FUN_013412,gene
937,FUN_016172,gene
938,FUN_022792,gene
939,FUN_028056,gene
940,FUN_027461,gene
941,FUN_028783,gene
942,FUN_029997,gene
943,FUN_035556,gene
944,FUN_044107,gene
945,FUN_044150,gene
946,FUN_044239,gene
947,FUN_001281,gene
948,FUN_002508,gene
949,FUN_002523,gene
950,FUN_005261,gene
951,FUN_006347,gene
952,FUN_009598,gene
953,FUN_009614,gene
954,FUN_012812,gene
955,FUN_026225,gene
956,FUN_026290,gene
957,FUN_026439,gene
958,FUN_028296,gene
959,FUN_027732,gene
960,FUN_032597,gene
961,FUN_032944,gene
962,FUN_032966,gene
963,FUN_038954,gene
964,FUN_039381,gene
965,FUN_039976,gene
966,FUN_040020,gene
967,FUN_040027,gene
968,FUN_041484,gene
969,FUN_009550,gene
970,FUN_012768,gene
971,FUN_018715,gene
972,FUN_025348,gene
973,FUN_001796,gene
974,FUN_003853,gene
975,FUN_002473,gene
976,FUN_012303,gene
977,FUN_014763,gene
978,FUN_040217,gene
979,FUN_001412,gene
980,FUN_001882,gene
981,FUN_001961,gene
982,FUN_000372,gene
983,FUN_000984,gene
984,FUN_004028,gene
985,FUN_004130,gene
986,FUN_006911,gene
987,FUN_006912,gene
988,FUN_006915,gene
989,FUN_006200,gene
990,FUN_007708,gene
991,FUN_007748,gene
992,FUN_009201,gene
993,FUN_009362,gene
994,FUN_010982,gene
995,FUN_013116,gene
996,FUN_011920,gene
997,FUN_015184,gene
998,FUN_014514,gene
999,FUN_016774,gene
1000,FUN_017851,gene
1001,FUN_024025,gene
1002,FUN_027025,gene
1003,FUN_025883,gene
1004,FUN_025897,gene
1005,FUN_026240,gene
1006,FUN_028005,gene
1007,FUN_028394,gene
1008,FUN_031206,gene
1009,FUN_031412,gene
1010,FUN_031430,gene
1011,FUN_032110,gene
1012,FUN_032883,gene
1013,FUN_035511,gene
1014,FUN_038354,gene
1015,FUN_040450,gene
1016,FUN_004965,gene
1017,FUN_014230,gene
1018,FUN_016725,gene
1019,FUN_001808,gene
1020,FUN_000520,gene
1021,FUN_005202,gene
1022,FUN_019515,gene
1023,FUN_024741,gene
1024,FUN_000189,gene
1025,FUN_001898,gene
1026,FUN_000198,gene
1027,FUN_000398,gene
1028,FUN_000972,gene
1029,FUN_001179,gene
1030,FUN_003718,gene
1031,FUN_004208,gene
1032,FUN_004291,gene
1033,FUN_004359,gene
1034,FUN_004365,gene
1035,FUN_004599,gene
1036,FUN_004866,gene
1037,FUN_005365,gene
1038,FUN_006367,gene
1039,FUN_006639,gene
1040,FUN_005825,gene
1041,FUN_005968,gene
1042,FUN_008370,gene
1043,FUN_008546,gene
1044,FUN_008629,gene
1045,FUN_008694,gene
1046,FUN_008716,gene
1047,FUN_007562,gene
1048,FUN_007840,gene
1049,FUN_007951,gene
1050,FUN_008084,gene
1051,FUN_008213,gene
1052,FUN_009765,gene
1053,FUN_009856,gene
1054,FUN_010698,gene
1055,FUN_010580,gene
1056,FUN_010896,gene
1057,FUN_010614,gene
1058,FUN_012691,gene
1059,FUN_012927,gene
1060,FUN_012969,gene
1061,FUN_013325,gene
1062,FUN_011866,gene
1063,FUN_011693,gene
1064,FUN_011911,gene
1065,FUN_012194,gene
1066,FUN_012265,gene
1067,FUN_012461,gene
1068,FUN_015453,gene
1069,FUN_014626,gene
1070,FUN_014851,gene
1071,FUN_014852,gene
1072,FUN_014886,gene
1073,FUN_014955,gene
1074,FUN_016069,gene
1075,FUN_016130,gene
1076,FUN_016491,gene
1077,FUN_016557,gene
1078,FUN_016720,gene
1079,FUN_018004,gene
1080,FUN_022580,gene
1081,FUN_022606,gene
1082,FUN_022639,gene
1083,FUN_022671,gene
1084,FUN_021922,gene
1085,FUN_022390,gene
1086,FUN_023872,gene
1087,FUN_022981,gene
1088,FUN_024006,gene
1089,FUN_024067,gene
1090,FUN_024335,gene
1091,FUN_023969,gene
1092,FUN_025367,gene
1093,FUN_025511,gene
1094,FUN_025741,gene
1095,FUN_026241,gene
1096,FUN_028042,gene
1097,FUN_028495,gene
1098,FUN_028843,gene
1099,FUN_028982,gene
1100,FUN_029400,gene
1101,FUN_029420,gene
1102,FUN_031507,gene
1103,FUN_032155,gene
1104,FUN_032194,gene
1105,FUN_032350,gene
1106,FUN_032424,gene
1107,FUN_034015,gene
1108,FUN_033691,gene
1109,FUN_034163,gene
1110,FUN_035667,gene
1111,FUN_036124,gene
1112,FUN_036512,gene
1113,FUN_034937,gene
1114,FUN_035302,gene
1115,FUN_037484,gene
1116,FUN_036917,gene
1117,FUN_036923,gene
1118,FUN_036925,gene
1119,FUN_037053,gene
1120,FUN_038003,gene
1121,FUN_038062,gene
1122,FUN_038334,gene
1123,FUN_038373,gene
1124,FUN_037943,gene
1125,FUN_038532,gene
1126,FUN_039561,gene
1127,FUN_040615,gene
1128,FUN_039778,gene
1129,FUN_039830,gene
1130,FUN_040439,gene
1131,FUN_041703,gene
1132,FUN_041750,gene
1133,FUN_041897,gene
1134,FUN_041912,gene
1135,FUN_042109,gene
1136,FUN_043573,gene
1137,FUN_042911,gene
1138,FUN_042968,gene
1139,FUN_043148,gene
1140,FUN_043442,gene
1141,FUN_043492,gene
1142,FUN_001731,gene
